Adhyaya_no	Brahmana_no	Text_no	Hymn
1	3	9	And when they enter upon the Katurvimsa day they indeed offer sacrifice to that deity, the Year : they become that deity, the Year, and attain to fellowship and co-existence with the Year.
1	3	10	And when they enter upon the Abhiplava-shadaha they indeed offer sacrifice to those deities, the Half-months and Months: they become those deities, the Half-months and Months, and attain to fellowship and co-existence with the Half-months and Months.
1	3	11	And when they enter upon the Prishthya-shadaha they indeed offer sacrifice to those deities, the Seasons: they become those deities, the Seasons, and attain to fellowship and co-existence with the Seasons.
1	3	12	And when they enter upon the Abhigit (day) they indeed offer sacrifice to the deity Agni: they become the deity Agni, and attain to fellowship and co-existence with Agni.
1	3	13	And when they enter upon the Svarasâman (days) they indeed offer sacrifice to that deity, the Waters: they become that deity, the Waters, and attain to fellowship and co-existence with the Waters.
1	3	14	And when they enter upon the Vishuvat (day) they indeed offer sacrifice to the deity Âditya they become the deity Âditya, and attain to fellowship and co-existence with Âditya. The Svarasâmans have been told.
1	3	15	And when they enter upon the Visvagit (day) they indeed offer sacrifice to the deity Indra: they become the deity Indra, and attain to fellowship and co-existence with Indra. The Prishthya and Abhiplava (shadahas) have been told.
1	3	16	And when they enter upon (the performance of) the Go and Âyus (stoma)  they indeed offer sacrifice to the deities Mitra and Varuna: theybecome the deities Mitra and Varuna, and attain to fellowship and co-existence with Mitra and Varuna.
1	3	17	And when they enter upon the Dasarâtra they indeed offer sacrifice to that deity the Visve Devâh: they become that deity, the Visve Devâh, and attain to fellowship and co-existence with the Visve Devâh.
1	3	18	And when they enter upon the Prishthya-shadaha of the Dasarâtra they indeed offer sacrifice to those deities, the Regions: they become those deities, the Regions, and attain to fellowship and co-existence with the Regions.
1	3	19	And when they enter upon the Khandomas they indeed offer sacrifice to those deities, these Worlds: they become those deities, these Worlds, and attain to fellowship and co-existence with these Worlds.
1	3	20	And when they enter upon the tenth day (of the Dasarâtra) they indeed offer sacrifice to that deity, the Year: they become that deity, the Year, and attain to fellowship and co-existence with the Year.
1	3	21	And when they enter upon the Mahâvrata they indeed offer sacrifice to the deity Pragâpati: they become the deity Pragâpati, and attain to fellowship and co-existence with Pragâpati.
1	3	22	And when they enter upon the concluding Atirâtra (of the sacrificial session), then, indeed, having gained the Year, they establish themselves in the world of heaven. And were any one to ask them, 'To what deity are ye offering sacrifice this day? what deity are ye? with what deity do ye dwell?' let them name of those (deities) the one to whom they may be nearest (in the performance of the Sattra). And,verily, such (sacrificers) are seated (sad) in the good  (place), for they are for ever seated among the good deities; and the others are mere partakers in the sacrificial session ; and if any one were, during a sacrificial session, to speak evil of such initiates as know this, let them say to him, 'We cut thee off from those deities;' and he becomes the worse, and they themselves become the better for it.
1	3	23	That same year contains three great rites (mahâvrata):--the great rite on the Katurvimsa day, the great rite on the Vishuvat day, and the great rite  on the Mahâvrata day itself. Now, those of old used, indeed, to enter upon (perform) that (year's session) with three great rites, and they became glorious, truth-speaking, and faithful to their vow; but if nowadays any (sattrins) were to perform it on this wise, they assuredly would crumble away even as a jar of unbaked clay would crumble away if water were poured into it. They (who do so) perform too much: that (object) of theirs is gained by truth, by toil, by fervid devotion, by faith, by sacrifice, and by oblations.
1	4	1	The Year, indeed, is Man;--the opening (prâyanîya) Atirâtra is his feet, for by means of theirfeet (men) go forward (prayanti): that part of them which is white is of the form of the day, and that which is black is (of the form) of the night; the nails are of the form of herbs and trees. The Katurvimsa day is the thighs, the Abhiplava the breast, and the Prishthya the back.
1	4	2	The Abhigit is this right arm, the Svarasâman days these three (openings of the) vital airs on the right side  the Vishuvat the head, and the (second period of) Svarasâman days these three vital airs on the left side.
1	4	3	The Visvagit is this left arm,--the Prishthya and Abhiplava have been told,--the Go and Âyus those downward vital airs; the Dasarâtra the limbs, the Mahâvrata the mouth; and the concluding (udayanîya) Atirâtra is the hands, for by means of the hands (men) move (reach) upwards (udyanti) that part of them which is white is of the form of the day, and that which is black is of that of the night; and the nails are of the form of the stars. Thus that year is established in respect of the body; and, verily, whosoever thus knows that year to be established in respect of the body, establishes himself by means of offspring and cattle in this, and by immortality in the other, world.
2	1	1	Verily, those who become initiated for (a sacrificial session of) a year cross an ocean: the Prâyanîya Atirâtra is a flight of steps , for it is by means of a flight of steps that one enters (the water); andwhen they enter on the Prâyanîya Atirâtra it is just as if they were entering the ocean by a flight of steps.
2	1	2	The Katurvimsa day is (in the form of) a foothold, a shallow place , such a one as (where the water reaches) either to the arm-pits or to the neck, whence, having rested, they enter  (the deep water). The Abhiplava is (a spot) suitable for swimming; and so is the Prishthya suitable for swimming.
2	1	3	The Abhigit is a foothold, a shallow place, such a one as (where the water reaches) either to the arm-pits, or to the neck, whence, having rested, they come out (of the water). The first Svarasâman is thigh-deep, the second knee-deep, the third knuckle-deep. The Vishuvat is a foothold (in the form of) an island. The first (Svarasâman) with reversed Sâmans is knuckle-deep, the second knee-deep, and the third thigh-deep.
2	1	4	The Visvagit is a foothold, a shallow place, such a one as (where the water reaches) either to the arm-pits or to the neck, whence, having rested, he enters (the deep water again). The Prishthya is suitable for swimming, and so is the Abhiplava, and so are the Go and Âyus, and so is the Dasarâtra.
2	1	5	The Mahâvrata is a foothold, a shallow place, such a one as (where the water reaches) either to the arm-pits or to the neck, whence, having rested,they step out (of the water). The Udayanîya (concluding) Atirâtra is a flight of steps, for it is by a flight of steps that people step out (of the water): thus, when they perform the Udayanîya Atirâtra, it is just as if, having entered the sea by a flight of steps, they were to step out of it, by a flight of steps.
2	1	6	Regarding this they say, 'How many Atirâtras are there in the year, how many Agnishtomas, how many Ukthyas, how many Shodasins, how many Shadahas?'--Two Atirâtras, a hundred and six Agnishtomas, and two hundred and forty Ukthyas,--thus in the case of those who perform the Svarasâmans as Ukthyas.
2	1	7	But in the case of those who perform them as Agnishtomas, a hundred and twelve Agnishtomas, two hundred and thirty-four Ukthyas, twelve Shodasins, and sixty Shadahas. This, then, is how the year is obtained.
2	1	8	There are twelve months in the year, and their vital energy and power are the Prishthas; and by performing the Prishthas month by month, they obtain, in monthly portions , that vital energy of the year.--'And how do they obtain the vital energy of the thirteenth (intercalary) month?' Well, subsequent to the Vishuvat day they perform the Visvagit Agnishtoma with all the Prishthas , and thus indeed they obtain the vital energy of the thirteenth month.
2	1	9	Now, concerning this, Svetaketu Âruneya,knowing this, once said, 'I am now going to get myself initiated for one year.' His father, looking at him, said, 'Knowest thou, long-lived one, the fording-footholds of the year?'--'I know them,' he replied, for, indeed, he said this as one knowing it.
2	2	1	Here, now, they say, 'Whereby are the Abhiplavas possessed of light (gyotis) on both sides ,and the Prishthya of light on one side only?' Well, the Abhiplavas are these worlds, and these worlds are indeed possessed of light on both sides--through the fire on this side, and through the sun on yonder side; and the Prishthya is the seasons, and the seasons are indeed possessed, of light on one side only: he who burns yonder (the sun) is their light.
2	2	2	Verily, those two wheels of the gods, established on the Prishthya , revolve crushing  the Sacrificer's evil; and, indeed, if during a sacrificial session any one speaks evil of such initiates as know this, those two wheels of the gods cut off his head: the (chariot-) seat is the Dasarâtra, and the two wheels are the Prishthya and Abhiplava.
2	2	3	Concerning this they say, 'Seeing that the two wheels (of a cart) are alike, and those stomas unlike, how are those stomas one after another performed alike for him?' Let him reply, 'Thereby, that there are six of the one, and six of the other.'
2	2	4	'Let him make the Prishthya and Abhiplava two warps ,' said Paiṅgya; 'let him make their Stotras and Sastras run together:' inasmuch as he makes them run together, these (channels of the) vital airs, though separate from one another, run together, with one and the same aim , into a common web; but were he not to make them run together, the Sacrificer would be liable to perish; and liable to perish, indeed, is one who is either blind or deaf.
2	2	5	The Agnishtomas amount to nine in a month ;--now, there are nine vital airs: it is the vital airs he thus lays into them (the Sacrificers); and thus they attain the full term of life, and so, indeed, they do not depart this world before the (full) term of life.
2	2	6	And the Ukthyas (amount) to twenty-one;--now, there are twelve months in the year, five seasons, and three worlds, that makes twenty, and he who burns yonder (the sun) is the twenty-first , --that consummation (he attains), and by that consummation he ascends month by month to the world of heaven, and gains, in monthly portions, the world of heaven, and the twenty-one-fold Stoma, and the Brihatî metre .
2	2	7	The Agnishtomas amount to thirty-four in a month --for the obtainment of all the gods; for there are thirty-three gods, and Pragâpati is the thirty-fourth. And there is one Ukthya with the Shodasin (stotra); for the Ukthya means food, and the Shodasin vital strength.
2	2	8	By means of that food and vital strength the gods obtained all their desires, and secured all their desires; and in like manner does this (Sacrificer); by means of that food and vital strength, obtain all his desires, and secure all his desires: with a view to that object he who is initiated for (a sacrificial session of) a year should therefore perform the Prishthya and Abhiplava (-shadahas).
2	2	9	Now, the Âdityas and the Aṅgiras, both of them sprung from Pragâpati, were contending together saying, 'We shall be the first to reach heaven,--we shall be the first!'
2	2	10	By means of four Stomas, four Prishthas , and light (simple) hymn-tunes, the Âdityas sailed across to the heavenly world; and inasmuch as they sailed (abhi-plu) to it, they (these six-days’ periods) are called Abhiplava.
2	2	11	By means of all the Stomas, all the Prishthas , and heavy (complicated) hymn-tunes, the Aṅgiras, coming after (the gods), as it were , touched (reached) the heavenly world; and inasmuch as they touched (spris) it, it (this six-days’ period) is called Prishthya .
2	2	12	It is a six-days’ Abhiplava, because it consists of six days; or a five-days’ Abhiplava, because it consists of five days, for the last day is the same as the first; or a four-days’ Abhiplava, for there are four Stomas (used) in it--the thrice-threefold (trivrit), the fifteen-versed, the seventeen-versed, and the twenty-one-versed one; or a three-days’ Abhiplava, for it is of three orders--Gyotis, Go, and Âyus ; or a two-days’ Abhiplava, for there are two Sâmans (used) in it--the Brihat and the Rathantara ; or a one-day's Abhiplava, for it is performed with the Stomas of a one-day's (Soma-sacrifice ). Twelve Stotras and twelve Sastras of the four Ukthyas are in excess --they make a seventh Agnishtoma, and thus the Agnishtomas amount to seven.
2	2	13	Now, Proti Kausâmbeya  Kausurubindi dwelt with Uddâlaka Âruni as a religious student. The teacher asked him, 'My son, how many days did thy father  consider that there are in the year?'
2	2	14	'Ten,' he replied.--'Ten, indeed,' he said; 'for the Virâg consists of ten syllables, and the sacrifice is of Virâg nature;--
2	2	15	But how many are there really?'--'Nine,' he replied.--'Nine, indeed,' he said; 'for there are nine vital airs, and by means of the vital airs the sacrifice is performed;--
2	2	16	But how many are there really?'--'Eight,' he replied.--'Eight, indeed,' he said; 'for the Gâyatrî consists of eight syllables, and the sacrifice is of Gâyatrî nature;--
2	2	17	But how many are there really?'--'Seven,' he replied.--'Seven, indeed,' he said; 'for there are seven metres (successively) increasing by four (syllables), and by means of the metres the sacrifice is performed;--
2	2	18	But how many are there really?'--'Six,' he replied.--'Six, indeed,' he said; 'six seasons make up a year, and the sacrifice is the year; and one and the same day are those two, the opening and concluding (Atirâtra );--
2	2	19	But how many are there really?'--'Five,' he replied.--'Five, indeed,' he said; 'the sacrifice is fivefold; the sacrificial animal is fivefold ; there are five seasons in the year, and the sacrifice is the year;and one and the same day are those two, the Katurvimsa and the Mahâvrata.;--
2	2	20	But how many are there really?'--'Four,' he replied.--'Four, indeed,' he said; 'animals are four-footed, and animals constitute a sacrifice; and one and the same day are those two, the Prishthya and Abhiplava;--
2	2	21	But how many are there really?'--'Three,' he replied.--'Three, indeed,' he said; 'there are three metres, three worlds; and the (Soma-) sacrifice consists of three services; and one and the same day are those two, the Abhigit and Visvagit;--
2	2	22	But how many are there really?'--'Two,' he replied.--'Two, indeed,' he said; 'for man is two-footed, and the sacrifice is man; and one and the same day are the Svarasâmans;--
2	2	23	But how many are there really?'--'One,' he replied.--'A day, indeed,' he said; 'the whole year is just that day after day:'--this is the mystic import of the year; and, verily, whosoever thus knows this mystic import  of the year grows more (and more) glorious up to (the end of) it; he becomes possessed of a (new) body, he becomes the year, and in the shape of the year he joins the gods.
2	3	1	That year, doubtless, amounts to a Brihatî--,there are two shadahas  of winning days  ; thetwo, Prishthya and Abhiplava ; the Go and Âyus, and the Dasarâtra (ten days)--that makes thirty-six; for the Brihatî consists of thirty-six syllables, and by means of the Brihatî the gods strove to reach heaven, and by the Brihatî they did gain heaven; and in like manner does this one, by means of the Brihatî, now strive to reach heaven, and thereby gain heaven; he who knows this secures for himself whatever wish there is in the Brihatî.
2	3	2	And as to the Katurvimsa day, it is the same as either the seventh or the ninth (day) of the Dasarâtra  From out of the Abhiplava the Prishthya is formed, from the Prishthya the Abhigit,from the Abhigit the Svarasâmans, from the Svarasâmans the Vishuvat, from the Vishuvat the Svarasâmans, from the Svarasâmans the Visvagit, from the Visvagit the Prishthya , from the Prishthya the Abhiplava, from the Abhiplava the Go and Âyus, and from the Go and Âyus the Dasarâtra.
2	3	3	And that Mahâvrata is a winning-day, for its Stoma is the Pañkavimsa, and a metre does not collapse from (excess or deficiency of) a syllable--neither from one nor from two (syllables); neither does a Stoma by (an excess of) one hymn-verse .
2	3	4	Prior to the Vishuvat they perform first the Abhiplava, and afterwards the Prishthya, for the Abhiplava represents the sons, and the Prishthya the father; whence in early life the sons subsist on (the resources of) their father. Subsequent to the Vishuvat they perform first the Prishthya, and afterwards the Abhiplava; whence in later life the father subsists on (the resources of) his sons; and, verily, the sons of him who thus knows this subsist on him in early life, and he subsists on his sons in later life.
2	3	5	Here, now, they ask, 'If he were to die after entering on the Katurvimsa day, how does he become one who has not merely (uttered) the Âgur-formula ?' Let him say, 'In that they then perform the Opening Atirâtra, thereby (he becomes such a one).'
2	3	6	As to this they ask, 'Seeing that there are the twelve months of the year, and that one day, to wit, the Vishuvat, is in excess, does this belong to those (months) that go before or to those that follow?' Let him say, 'Both to those that go before and to those that follow;' for the Vishuvat is the body (trunk) of the year, and the months are its limbs; and where the body is there are (or, that includes) also the limbs, and where the limbs are there is also the body; and neither is the body in excess of the limbs, nor are the limbs in excess of the body: and thus, indeed, that (day) belongs both to those (months) that go before and to those that follow.
2	3	7	But, indeed, that year is a great eagle: the six months which they perform prior to the Vishuvat are the one wing, and those which they perform subsequent thereto are the other; and the Vishuvat is the body; and, indeed, where the body is there are also the wings, and where the wings are there is also the body; for neither is the body in excess of the wings, nor are the wings in excess of the body: and thus, indeed, that (day) belongs both to those (months) that go before and to those that follow.
2	3	8	As to this they ask, 'Seeing that for six months prior to the Vishuvat they- perform Stomas tending upwards, and for six (months) reversed (Stomas), how are these latter performed so as to tend upwards?' Let him say, 'In that they perform that Dasarâtra as one with upward tending Stomas, thereby they do so.' Now, the Mahâvrata did not yield itself to the gods saying, 'How is it, ye have performed the Vishuvat with upward tending hymns, and me with reversed ones?'
2	3	9	The gods said, 'Try ye to find out that sacrificial performance which has upward tending Stomas, and whereby we may gain this.' They saw that Dasarâtra with upward tending Stomas after the manner of the year: what Prishthya-shadaha there is in it that is the seasons, the (three) Khandomas are these worlds, and the tenth day is the year. Thereby they gained this (Mahâvrata), and it yielded itself to them; and, verily, the Mahâvrata yields itself to him who so knows this.
2	3	10	And in this way, indeed, there is an ascent of days:--by means of the Opening Atirâtra they ascend the concluding Atirâtra, by means of the Katurvimsa the Mahâvrata, by means of an Abhiplava a subsequent Abhiplava, by means of a Prishthya a subsequent Prishthya, by means of the Abhigit the Visvagit, by means of the Svarasâmans the subsequent Svarasâmans--but that one day is not ascended, to wit, the Vishuvat: and, verily, he who thus knows this ascends to (the state of) one more glorious, and no one inferior to him ascends (to be equal) to him.
2	3	11	And in this way, indeed, there is a descent of days:--the Prâyanîya Atirâtra descends to the Katurvimsa day, the Katurvimsa day to the Abhiplava, the Abhiplava to the Prishthya, the Prishthya to the Abhigit, the Abhigit to the Svarasâmans, the Svarasâmans to the Vishuvat, the Vishuvat to the Svarasâmans, the Svarasâmans to the Visvagit, the Visvagit to the Prishthya, the Prishthya to the Abhiplava, the Abhiplava to the Go and Âyus, the Go and Âyus to the Dasarâtra, the Dasarâtra to the Mahâvrata, the Mahâvrata to the Udayanîya Atirâtra, the Udayanîya Atirâtra to the world of heaven, to the resting-place, to plenty.
2	3	12	Such, indeed, are the wilds and ravines of sacrifice, and they (take) hundreds upon hundreds of days’ carriage-drives; and if any venture into them without knowledge, then hunger or thirst, evil-doers and fiends harass them, even as fiends would harass foolish men wandering in a wild forest; but if those who know this do so, they pass from one duty to another, as from one stream into another, and from one safe place to another, and obtain well-being, the world of heaven.
2	3	13	As to this they say, 'How many onward, and how many backward days are there?' Well, those which are performed once each are onward days, and those which are performed repeatedly are backward days: let him at least consider these  as backward ones, for in accordance with the course of the Shadahas he himself moves.
2	4	1	The Year, indeed, is Man;--the Prâyanîya Atirâtra is his breath, for by means of the breath men go forward (prayanti); and the Ârambhanîya (opening) day  is speech, for by means of speech men undertake (ârabh) whatever they do undertake.
2	4	2	The Abhiplava-shadaha is this right hand . This (little finger) is the first day thereof,--this (upper joint )is its morning-service, this (middle joint) its midday-service, and this (lower joint) its evening-service: it is in place of the Gâyatrî, whence this (little finger) is the shortest of these (fingers).
2	4	3	This (third finger) is the second day,--this (upper joint) is its morning-service, this (middle joint) its midday-service, and this (lower joint) its evening-service: it is in place of the Trishtubh, whence this (third finger) is larger than this (little finger).
2	4	4	This (middle finger) is the third day,--this is its morning-service, this its midday-service, and this its evening-service: it is in place of the Gagatî, whence this is the largest of these (fingers).
2	4	5	This (fore-finger) is the fourth day,--this is its morning-service, this its midday-service, and this its evening-service: it is in place of the Virâg; for the Virâg is food, whence this (fore-finger) is the most food-eating  of these (fingers).
2	4	6	This (thumb) is the fifth day,--this is its morning-service, this its midday-service, and this its evening-service: it is in place of the Paṅkti, for the Paṅkti is broad , as it were, whence this (thumb) is the broadest of these (fingers).
2	4	7	This (right arm) is the sixth day,--this (forearm ) is its morning-service, this (upper arm) its midday-service, and this (shoulder-blade) its evening-service: it is in place of the Atikhandas, whence this (arm) is larger than those (fingers). That day is a Gâyatrî one, whence this shoulder-blade is the shortest: this Abhiplava-shadaha (extends) in this, in this, in this, and in this, direction ; and the Prishthya is the body (trunk).
2	4	8	Now, as to this, Paiṅgya, knowing this, said, The Abhiplavas leap about (plavante), as it were, and the Prishthya stands (sthâ) , as it were; forthis (man) leaps about, as it were, with his limbs, and he stands, as it were, with his body.'
2	4	9	The Trivrit (stoma) is its head, whence that (head) is threefold (trivrit)--skin, bone, and brain.
2	4	10	The Pañkadasa (fifteen-versed hymn-form) is the neck-joints,--for there are fourteen of these (joints) , and the vital force is the fifteenth; hence by means of that (neck), though being small, man bears a heavy burden: therefore the Pañkadasa is the neck.
2	4	11	The Saptadasa (seventeen-versed hymn-form) is the chest; for there are eight 'gatru ' on the oneside, and eight on the other, and the chest itself is the seventeenth: therefore the Saptadasa (stoma) is the chest.
2	4	12	The Ekavimsa (twenty-one-versed hymn-form) is the belly, for inside the belly there are twenty 'kuntâpa ,' and the belly is the twenty-first: therefore the Ekavimsa (stoma) is the belly.
2	4	13	The Trinava (thrice nine-versed hymn-form) is the two sides (pârsva);--there are thirteen ribs (parsu) on the one side, and thirteen on the other , and the sides make up the thrice ninth: therefore the Trinava (stoma) is the two sides.
2	4	14	The Trayastrimsa (thirty-three-versed hymn-form)is the spine; for there are thirty-two 'karûkara ' of that (spine), and the spine itself is the thirty-third: therefore the Trayastrimsa (stoma) is the spine.
2	4	15	The Abhigit is the same as this right ear; the first Svarasâman is this white part of the eye, the second the black part, and the third the pupil; the Vishuvat is the nose, the first backward Svarasâman is this pupil of the eye, the second the black, and the third the white part thereof.
2	4	16	The Visvagit is the same as this left ear; the Prishthya and Abhiplava have been told; the Go and Âyus are the two downward breathings which there are (in the body); the Dasarâtra the limbs, the Mahâvrata is the mouth; and the Udayanîya Atirâtra the up-breathing, for by means of the up-breathing men go upwards (ud-yanti): such is that year as established in the body; and, verily, whosoever thus knows that year as established in the body, establishes himself by offspring and cattle in this, and by immortality in the other, world.
3	1	1	'Seeing that all this threefold universe keeps passing into one another, O Bâlâki, how is it thatthese,--to wit, the sacrifice, Man, and Pragâpati,--do not exceed one another?
3	1	2	Seeing that the upward Stomas follow the sacrifice, fitting themselves by repetitions with Sâmans, how do they enter man, and how do they become united with the vital airs?
3	1	3	The Prâyanîya Atirâtra, the Katurvimsa day, the four Abhiplavas, and the Prishthya (shadaha):how do these enter man, and how do they become united with the vital airs?
3	1	4	Fitted out with the Abhigit, the Svarasâmans join the Vishuvat on both sides:--how do these enter man, and how do they become united with the vital airs?
3	1	5	Setting out with the Trivrit, fitted out with the (Pañkadasa and) Saptadasa, and ending with the Trayastrimsa; with (the series of stomas increasing) successively by four (syllables ):--how do these enter man, and how do they become united with the vital airs?'
3	1	6	The Trivrit is his head, the Pañkadasa his neck; and the chest, they say, corresponds to the Saptadasa; the Ekavimsa they make the belly, andthe two sides, by means of the Trinava, correspond to the ribs.
3	1	7	The Abhiplavas on both sides (of the Vishuvat) are his arms, the Prishthya is the back,--so say the wise; and his spine the Brâhmanas fashion in the year by means of the (series of stomas increasing) successively by four (syllables).
3	1	8	The Abhigit and Visvagit are his ears; and his eyes, they say, correspond to the Svarasâmans; the Vishuvat, they say, is the breath of the nostrils; and the Go and Âyus are those two downward breathings.
3	1	9	The Dasarâtra they call his limbs, and the Mahâvrata the Brâhmanas fashion (arrange) so as to be the mouth in the year ;--the Supreme Self has entered into that year endowed with all stomas and with all sâmans: having fashioned him alike with the body, the sage is seated free from pain  on the heights of the ruddy one (the sun).
3	2	1	The Year is Man :--'Man' is one unit, and 'year' is another, and these now are one and the same;--there are in the year the two, day and night, and in man there are these two breathings, and these now are one and the same;--there are three seasons in the year, and these three breathings in man, and these (two) now are one and the same;--'samvatsara (year)' consists of four syllables, and so does 'yagamâna (sacrificer),' and these (two) now are one and the same;--there are five seasons in the year, and these five breathings in man, and these (two) now are one and the same;--there are six seasons in the year, and these six breathings in man, and these (two) now are one and the same;--there are seven seasons in the year, and these seven breathings in man, and these (two) now are one and the same.
3	2	2	There are twelve months in the year, and these twelve breathings in man, and these (two) now are one and the same;--there are thirteen months in the (leap-) year, and these thirteen (channels of) breathings in man, the navel being the thirteenth, and these (two) now are one and the same;--there are twenty-four half-months in the year, and this man is twenty-four-fold, being possessed of twenty fingers and toes and four limbs; and. these (two) now are one and the same;--there are twenty-six half-months in the (leap-) year, and this man is twenty-six-fold, the two feet making up the twenty-six; and these (two) now are one and the same.
3	2	3	And there are three hundred and sixty nightsin the year, and three hundred and sixty bones in man, and these (two) now are one and the same;--there are three hundred and sixty days in the year, and three hundred and sixty parts of marrow in man, and these (two) now are one and the same.
