Chapter	Text_no	Hymn
15	21-31	No sin can enter into the body of one besmeared with ashes. For this reason, the Brâhmanas ought always to use ashes with great care. One is to hold the Tripundra, six Angulas high or greater by the fore, middle and ring fingers of the right hand. If anybody uses Tripundra, shining and brilliant, and extending from eye to eye, he becomes, no doubt, a Rudra. The ring-finger is the letter “A,” the middle finger is “U” and the forefinger is “M”; so the Tripundra marks drawn by the above three fingers is of the nature of the three gunas. The Tripundra should be drawn by the middle, fore, and ring fingers in a reverse way (from the left of the forehead to its right). I will now tell you an anecdote, very ancient. Listen. Once Durvâsâ, the head of the ascetics, with his body besmeared with ashes and with Rudrâksam, all over, on his body went to the region of the Pitris, uttering loudly, “O S’ankara, of the Form of All! O S’iva! O Mother Jagadambe, the Source of all auspiciousness!” The Pitris Kavya-Vâlâs, etc., (Kavya Vâlanalah Somah Yamah schaivâryamâ Tathâ, Agnisvâttvâ, Varhisadah, Somapâh Pitri Devatâh) got up, received him heartily and gave him seats and shewed him great honours and respect and held many pure conversations with the Muni. During their talk, the sinners of the Kumbhîpâka hell were crying, “Oh! Alas! We are killed, we are being killed. Oh! We are being burnt!” some others cried, “Oh! Oh! We are cut down.” Thus various cries and lamentations reached their ears.
15	32-40	Hearing their piteous cries, Durvâsâ, the prince of the Risis, asked with a grievous heart the Pitris, “Who are those crying?” The Pitris replied :-- There is a city close to our place called “Samyamanî Purî” of the King Yama where the sinners are punished. Yama gives punishment to the sinners there. O Sinless One! In that city the King Yama lives with his terrible black-coloured messengers, the personifications of Kâla (the Destruction). For the punishment of the sinners, eighty-six hells exist there. The place is being guarded always by the horrible messengers of Yama. Out of those hells, the hell named Kumbhîpâka is very big and that is the chief of the hells. The ailings and torments of the sinners in the Kumbhîpâka hell cannot be described in hundred years. O Muni! The S’iva-haters, the Visnu-haters, the Devî-haters are made to fall to this Kunda. Those who find fault with the Vedas, and blame the Sun, Ganes’a and tyrannise the Brâhmanas fall down to this hell. Those who blame their mothers, fathers, Gurus, elder brothers, the Smritis and Purânas and those as well who take the Tapta Mudrâs (hot marks on their bodies) andTapta S’ûlas (i.e., those who being S’aivas act as they like) those who blame the religion (Dharma) go down to that hell.
15	41-50	We hear constantly their loud piteous cries, very painful to hear; hearing which naturally gives rise to feelings of indifference (Vairâgyam). Hearing the above words of the Pitris, Durvâsâ, the prince of the Munis, went to the hell to see the sinners. O Muni! Going there, the Muni bent his head downwards and saw the sinners when, instantly the sinners began to enjoy pleasures more than those who enjoy in the Heavens. The sinners became exceedingly glad. Some began to sing, some began to dance, some began to laugh; some sinners began to play one with one another in great ecstasy. The musical instruments Mridanga, Muraja, lute, Dhakkâ, Dundubhis, etc., resounded with sweet sonorous tones (in accordance with five resonants). The sweet fragrant smell of the flowers of Vâsanti creepers spread all round. Durvâsâ Muni became surprised to see all this. The messengers of Yama were startled and immediately went to their King Yama and said :-- “O Lord! Our King! A wondrous event occurred lately. The sinners in the Kumbhîpâka hell are now enjoying pleasures more than those in the Heavens. O Bibhu! How can this take place! We cannot make out the cause of this. O Deva! We all have become terrified and have come to you.” Hearing the words of the messengers, Dharmarâja, mounting on his great buffalo, came there instantly and seeing the state of the sinners sent news immediately to the Heavens.
15	51-60	Hearing the news Indra came there with all the Devas, Brahmâ came there from His Brahmaloka; and Nârâyana came there from Vaikuntha. Hearing this, the regents of the quarters, the Dikpâlas came there with all their attendants from their respective abodes. They all came there to the Kumbhîpâka hell and saw that all the beings there are enjoying greater pleasures than those in the Heavens. They all were astonished to see this; and they could not make out why this had happened. “What a wonder is this! This Kunda has been built for the punishment of the sinners. When such a pleasure is now being felt here, the people won’t fear anything henceforth to commit sins. Why is this order of the Vedas created by God reversed? Why has God undone His own doing? What a wonder is this! Now a great miracle is before our sight.” Thus speaking, they remained at a fix. They could not make out the cause of this. In the meanwhile Bhagavân Nârâyana after consulting with the other Devas went with some Devas to the abode ofS’ankara in Kailâs’a. They saw there that S’rî Bhagavân S’ankara (with crescent of the Moon on His forehead) was playing there attended always by the Pramathas and adorned with various ornaments like a youth, sixteen years old. His parts of the body were very beautiful as if the mine of loveliness. He was conversing on various delightful subjects with His consort Pârvatî and pleasing Her mind. The four Vedas were there personified. Seeing Him, Nârâyana bowed down and informed him clearly of all the wonderful events. He said :--
15	61-75	“O Deva! What is the cause of all this? We cannot make out anything! O Lord! Thou art omniscient. Thou knowest everything. So kindly mention how is this brought about!” Hearing Visnu’s words. Bhagavân S’ankara spoke graciously in sweet words, grave as the rumbling of a rain-cloud :-- “O Visnu! Hear the cause of this. What wonder is there? This is all due to the greatness of Bhasma (ashes)! What cannot be brought about by Bhasma! The great S’aiva Durvâsâ went to see the Kumbhîpâka hell, besmearing his whole body with Bhasma and looked downwards while he was looking at the sinners. At that time, accidentally a particle of Bhasma from his forehead was blown by air to the bodies of the sinners in the hell. Thereby they were freed of their sins and they got so much pleasure! Such is the greatness of Bhasma! Henceforth the Kumbhîpâka will no more be a hell. It will be a Tîrtha (holy place of pilgrimage) of the residents of the Pitrilokas. Whoever will bathe there will be very happy. There is no doubt in this. Its name will be henceforth the Pitri Tîrtha.O Sattama! My Lingam and the form of Bhagavatî ought to be placed there. The inhabitants of the Pitri Loka would worship them. This will be the best of all the Tîrthas extant in the three Lokas. And if the Pitris’varî there be worshipped, know that the worship of the Trilokî is done. Nârâyana said :-- Hearing thus the words of S’ankara, the Deva of the Devas, He thanked Him and, taking His permission came to the Devas and informed them of everything what S’ankara had said. Hearing this, the Devas nodded their heads and said, “Sadhu (well, very well)” and began to glorify the greatness of Bhasma. O Tormenter of the enemies! Hari, Brahmâ and the other Devas began to eulogise the glories of ashes. The Pitris became very glad to get a new Tîrtha. The Devas planted a S’iva Lingam and the form of the Devî on the banks of the new Tîrtha, and began to worship them regularly day by day. The sinners that were there suffering, all ascended on the celestial chariot and got up to Kailâs’a. Even today they areall dwelling in Kailâs’a and are known by the name of the Bhadras. The hell Kumbhîpâka came to be built afterwards in another place.
15	76-84	Since that day the Devas did not allow any other devotee of S’iva to go to the newly created hell Kumbhîpâka. Thus I have described to you the excellent greatness of the Bhasma. O Muni! What more can there be than the glories of the Bhasma! O Best of Munis! Now I am telling you of the usage of Ûrdhapundra (the vertical marks) according to the proper province of the devotees. Listen. I will now speak what I have ascertained from the study of the Vaisnava S’âstras, the measure of Ûrdhapundra, according to the Anguli measurements, the colour, mantra, Devatâ and the fruits thereof. Hear. The earth required is to be seen red from the crests of hills, the banks of the rivers, the place of S’iva (S’iva Ksettram), the ocean beaches, the ant-hill, or from the roots of the Tulasî plants. The earth is not to be had from any other places. The black coloured earth brings in peace, the red-colour earth brings in powers to bring another to one’s control; the yellow-coloured earth increases prosperity and the white-coloured earth gives Dharma (religion). If the Ûrdhapundra be drawn by the thumb, nourishment is obtained; if it be drawn by the middle finger, longevity is increased; if it be drawn by nameless or ring finger, food is obtained and if it be drawn by the fore finger, liberation is attained. So the Ûrdhapundras ought to be drawn by these fingers, only be careful to see that the nails do not touch at the time of making the mark. The shape of the Ûrdhapundra (the vertical mark or sign on the fore-head) is like a flame or like the opening bud of a lotus, or like the leaf of a bamboo, or like a fish, or like a tortoise or like a conch-shell.
15	85-95	The Ûrdhapundra, ten Angulis high is the super best; nine Angulis high, is best; eight Angulis high, is good; the middling Ûrdhapundra is of three kinds as it is of seven Angulas, six Angulas, or five Angulas. The lowest Ûrdhapundra is again of three kinds as it is four Angulas, three Angulas or two Angulas high. On the Ûrdhapundra of the forehead, you must meditate Kes’ava, on the belly you must think of Nârâyana; on the heart, you must meditate on Mâdhava; and on the neck, you must meditate on Govinda. So on the right side of the belly, you must meditate on Madhûsûdana; on the roots of the ears, on Trivikrama; on the left belly, on Vâmana; on the arms, on S’rîdhara; on the ears, Hrisîkes’a; on the back, Padmanâbha; on the shoulders Dâmodara; and on the head Brahmarandhra you must meditate on Vâsudeva. Thus the twelvenames are to be meditated. In the morning or in the evening time when you are going to make the Pûjâ or Homa, you are to take duly, single-in-intent, the above names and make the marks of Ûrdhapundras. Any man, with Ûrdhapundra on his head, is always pure, whether he be impure, or of unrighteous conduct or whether he commits a sin mentally. Wherever he dies, he comes to My Abode even if he be of a Chândâla caste. My devotees ( Vîra Vaisnavas or Mahâvîra Vaisnavas) who know My Nature must keep an empty space between the two lines of Ûrdhapundra of the form of the Visnupada (the feet of Visnu) and those who are my best devotees are to use nice Ûrdhapundras, made of turmeric powder, of the size of a spear (S’ûla), of the form of the feet of Visnu (Visnu padah).
15	96	The ordinary Vaisnavas are to use with Bhakti, the Ûrdhapundras without any empty space, but the form of it is to be like a flame, the blossom of a lily or like a bamboo leaf.
15	97-110	Those who are Vaisnavas in name only can use Ûrdhapundra of both the kinds, with or without any empty space. They incur no sin if they use one without an empty space. But those who are My good devotees, incur sin if they do not keep an empty space between the two vertical lines (in the Ûrdhapundra three vertical lines are used). The Vaisnavas who use excellent vertical rod like Ûrdhapundras keeping an empty space in the middle and uttering the mantra “Kesvâya Namah” build My Temple there. In the beautiful middle space of Ûrdhapundra, the Undecaying Visnu is playing with Laksmî. That wretch, the twice-born who uses Ûrdhapundra without any empty apace kills Visnu and Laksmî, seated there. The stupid who uses Ûrdhapundra without a vacant space goes successively to twenty-one hells. The Ûrdhapundra should be of the size of a clear straight rod, lotus, flame, a fish with sharp straight edges and with vacant spaces between them. O Great Muni! The Brâhmana should always use the Tripundra like the lock of hair on the crown of his head and like his Sacrificial thread; otherwise all his actions will be fruitless. Therefore in all ceremonies and actions the Brâhmanas ought to use Ûrdhapundras of the form of a trident, a circle or of a square form. The Brâhmana who knows the Vedas is never to use the semi-moonlike mark (Tilak) on his bead. The man who is of the Brâhmin caste and follows the path of the Vedas should not even by mistake use any other mark than those above-mentioned. Other sorts of pundras (marks) that are mentioned in other Vaisnava S’âstras for the attainment of fame, beauty, etc., the Veda-knowing Brâhmanas should not use them. The Vaidik Brâhmanas should not use even in error any other Tilaks than the curved Tripundras
15	1098	}If, out of delusion, the man, following the path of the Vedas, uses other sorts of Tripundras, he would certainly go down to hell.
15	111-118	The Veda-knowing Brâhmanas would certainly go down to hell if they use other sorts of Tripundras on their bodies. Only the Tilakas, prescribed in the Vedas ought to be used by those who are devoted to the Vedas. Those who do not observe the duties of the Vedas would use Tilaks approved of by other S’âstras. Those should use marks approved of by the Vedas whose Deity is that of the Vedas. Those who follow the Tantra S’âstras different from the Vedas, should use marks approved of by the Tantras.Mahâ Deva is the Veda’s Deity and, ready to deliver from the bondages of the world, He has prescribed the Tilakas prescribed in the Vedas for the benefit of the devotees. The marks prescribed by Visnu, also a Deity of the Vedas, are also those of the Vedas. His other Avataras also use marks approved of by the Vedas. The Tripundras and the besmearing of the body with ashes are according to the Vedas. In the Tantra S’âstra different from the Vedas, there is the usage of Tripundra and other marks. But they are not to be used by the Vaidiks. No never.Those who follow the path of the Vedas should use the curved Tripundras and Bhasma on their foreheads according to the rules prescribed in the Vedas.He who has obtained the highest state of Nârâyana, i.e., who has realised My Nature, ought to use always on their foreheads S’ûla marks scented with fragrant sandalpaste.Here ends the Fifteenth Chapter of the Eleventh Book on the rules of using the Tripundra and Ûrdhapundra marks in the Mahâpurânam S’rî Mad Devî Bhâgavatam of Eighteen Thousand verses by Maharsi Veda Vyâsa.
16	1-24	Nârâyana said :-- Now I am speaking of the very holy Sandhyopâsanâ method of Sandhyâ worship of Gâyatrî, the Presiding Deity of the morning, midday and evening, and of the twice-born. Listen. The greatness of using Bhasma has been described in detail. No further need be stated on the subject. I shall talk, first of all, of the morning Sandhyâ. The morning Sandhyâ is to be done early in the morning while the stars are visible. When the Sun is in the meridian, the midday Sandhyâ is to be performed; and while the Sun is visibly going down, theevening Sandhyâ is to be recited over. Now again, the distinctions are made in the above three Sandhyâs :-- The morning Sandhyâ with stars seen is the best; with stars disappeared, middling; and with the Sun risen above the horizon, inferior. So the evening Sandhyâ, again, is of three kinds :-- best, middling, and inferior. When the Sun is visibly disappearing, the evening Sandhyâ is the best; when the Sun has gone down the horizon, it is middling and when the stars are visible, it is inferior. The Brâhmanas are the root of the Tree, the Sandhyâ Vandanam; the Vedas are the branches; the religious actions are the leaves. Therefore its root should be carefully preserved. If the root be cut, no branches or leaves of the tree will remain. That Brâhmana who knows not his Sandhyâ or who does not perform the Sandhyâs is a living S’ûdra. That Brâhmana after his death verily becomes a dog. Therefore the Sandhyâs must be observed every day. Otherwise no right comes at all to do any action. At the sunrise and the sunset the time for Sandhyâ is two Dandas  and if Sandhyâ be not done or rather neglected in the interval, the Prâyas’chitta (penance) is to he paid duly (performed duly). If the proper time for Sandhyâ expires, one more offering of Arghya is to be made in addition to the three Arghayas daily made or the Gâyatrî is to be repeated one hundred and eight times before the Sandhyâ is commenced. In whichever time any action ought to be done, worship, first of all, the Sandhyâ Devî, the Presiding Deity of that time and do the actions proper to that time afterwards. The Sandhyâ performed in dwelling houses is ordinary; the Sandhyâ done in enclosures of cows is middling and on the banks of the rivers is good and the Sandhyâ performed before the Devî’s temple or the Devî’s seat is very excellent. The Sandhyopâsanâ ought to be done before the Devî, because that is the worship of the very Devî. The three Sandhyâs done before the Devî give infinitely excellent fruits. There is no other work of the Brâhmanas better than this Sandhyâ. One can rather avoid worshipping S’iva or Visnu; because that is not daily done as obligatory; but the Sandhyopâsanâ ought to be done daily. The Gâyatrî of the Great Devî is the Essence of all the mantras in the Vedas. In the Veda S’âstras, the worship of Gâyatrî is most definitely pronounced. Brahmâ and the other Devas meditate in the Sandhyâ times on this Devî Gâyatrî and make a japam of that. The Vedas always make japams of Her. For this reason the Gâyatrî has been mentioned as the object of worship by the Vedas. The Brâhmanas are called S’âktas inasmuch as they worship the Primal S’akti (Force) Gâyatrî, the Mother of the Vedas. They are not S’aivas nor Vaisnavas.Firstly make the ordinary Âchaman three times, and, while inhaling, drink a little of the water of Âchaman, repeating “Om Kes’avâya Svâhâ, Om Nârâyanâya Svâhâ, Om Mâdhavâya Svâhâ.” Then wash your two hands, repeating “Om Gobindâya Namah, Om Visnave Namah.” Then by the root of the thumb rub the lips repeating “Om Madhû sûdanâya Namah, Om Trivikramâya Namah.” So rub the mouth, repeating “Om Vâmamâya Namah, Om S’rîdharâya Namah.” Then sprinkle water on the left hand, saying “Om Hrisîkes’âya Namah.” Sprinkle water on the legs, saying “Om Padmanâbhâya Namah.” Sprinkle water on the head, saying “Om Dâmodarâya Namah.” Touch the mouth with the three fingers of the right hand, saying “Om Samkarsanâya Namah.” Touch the nostrils with the thumb and forefinger saying “Om Vâsudevâya Namah, Om Pradyumnâya Namah.” Touch the eyes with the thumb and ring-finger, saying “Om Aniruddhâya Namah, Om Purusottamâya Namah.” Touch the ears with the thumb and ringfinger saying “Om Adhoksajâya Namah, Om Nârasimhâya Namah.” Touch the navel with the thumb and little finger saying “Om Achyutâya Namah.” Touch the breast with the palm, saying “Om Janârdanâya Namah.” Touch the head saying “Om Upendrâya Namah.” Touch the roots of the two arms saying “Om Haraye Namah, Om Krisnâya Namah.”
16	25-50	While sipping the Âchaman water on the right hand, touch the right hand with your left hand; otherwise; the water does not become pure. While doing Âchaman, make the palm and the fingers all united and close, of the form of a Gokarna (the ear of a cow) and spreading the thumb and the little finger, drink the water of the measure of a pea. If a greater or less quantity be sipped, then that would amount to drinking liquor. Then thinking of the Pranava, make the Prânâyâma, and repeat mentally the Gâyatrî with her head and the Turîya pâda, i.e., Âpojyotih rasomritam Brahmâ  Bhurbhuvah svarom. Inhale the air by the left nostril (Pûrak), close both the nostrils (Kumbhak) and exhale the air, by the right nostril (Rechak). Thus Prânâyâma is effected. While doing Pûrak, Kumbhak and Rechak repeat the Gâyatrî every time; hold the right nostril with the right thumb and hold the left nostril with the ringfinger and little finger (i.e., don’t use forefinger and middle finger).The Yogis who have controlled their minds say that Prânâyâma is effected by the three processes Pûraka, Kûmbhaka and Rechaka. The external air is inhaled in Pûraka; air is not exhaled nor inhaled (it is retained inside) in Kûmbhaka; and air is exhaled in Rechaka. Whiledoing Pûraka, meditate on the navel, the four-armed high-souled Visnu, of the blue colour (Syâma) like the blue lotus. While doing Kûmbhaka, meditate in the heart lotus the four-faced grandsire Brahmâ Prajâpati, the Creator seated on the lotus and while doing Rechaka meditate, on the fore-head, on the white sin-destroying S’ankara, pure as crystal. In Pûraka, the union with Visnu is obtained; in Kûmbhaka, the knowledge of Brahmâ is attained and in Rechaka, the highest position of Îs’vara (S’iva) is attained. This is the method of Âchaman according to the Purânas. Now I am speaking of the all sin destroying Vaidik Âchaman. Listen. Reciting the Gâyatrî mantra “Om Bhurbhuvah,” sip a little water; this is the Vaidik Âchaman after repeating the seven great Vyâhritis Om Bhuh; Om Bhuvah, Om Svah, Om Mahah, Om Janah, Om Tapah, Om Satyam, repeat Gâyatrî and the head of the Gâyatrî Âpojyoti Rasomritam Brahmâ  Bhurbhuvah svarom and practise Prânâyâma three times. Hereby all sins are destroyed and all virtues spring. Now another sort of Prânâyâma Mudrâ is described :-- The Vânaprasthîs and Grihasthas would do Prânâyâma with five fingers, holding the tip of the nose; the Brahmâchâris and Yatis would do Prânâyâma with the thumbs, little finger, and ring finger (avoiding middle and fore). Now I am speaking of the Âghamasana Mârjana mantra. Listen. The Mantra of this Mârjana is “Âpohisthâ Mayobhuvah, etc.” There are three mantras in this. There are three Pâdas in every mantra, prefix Om to every pâda (thus nine times Om is to be prefixed); at the end of every pâda sprinkle water on the head with the sacrificial thread and the Kus’a grass. Or at the end of every mantra do so. By the above Mârjana (cleaning) the sins of one hundred years are instantly destroyed. Then making Âchaman (taking a sip of water to rinse the mouth before worship), repeat the three Mantras “Om Sûryas’cha mâ manyus’cha, etc.” By this act, the mental sins are destroyed. As mârjana is done with Pranava, Vyârhitis, and Gâyatrî, so make Mârjana by the three mantras ‘‘Âpohisthâ, etc.” Make your right palm of the shape of a cow’s ear; take water in it and carry it before your nose and think thus :-- “There is a terrible sinful person in my left abdomen, his colour is dark black and he is horrible looking.” Recite, then, the mantras “Om ritamcha satyamchâbhîdhyât, etc.” and “Drupâdâdiva Mumuchâna, etc.” and bring that Sinful Person through your right nostril to the water in the palm. Don’t look at that water; throw it away on a bit of stone to your left. And think that you are now sinless. Next, rising from the seat, keep your two feet horizontal and with the fingers save forefinger and thumb, take a palmful of water and with your face towards the Sun, recite the Gâyatrî three timesand offer water to the Sun three times. Thus, O Muni! The method of offering the Arghyas has been mentioned to you.
16	51-80	Then circumambulate, repeating the Sûrya Mantra. The one thing to be noted in offering Arghyas is this :-- Offer once in the midday, and three times in the morning and three times in the evening. While offering the Arghya in the morning, bend yourself a little low; in offering the arghya in the midday, stand up; and while offering the arghya in the evening, it can be done while sitting. Now I will tell you why the Arghya is offered to the Sun. Hear. Thirty Koti Râksasas known as the Mandehas, always roam on the path of the Sun (the mental Sun also). They are great heroes, treacherous and ferocious. They always try to devour the Sun, while they assume terrible forms. For this reason the Devas and the Risis combined offer the water with their folded hands to the Sun, while they perform the great Sandhyâ Upâsanâ. The water thus offered, becomes transformed into the thunderbolt and burns the heads of the cruel demons (and throws them on the island Mandehâruna) Therefore the Brâhmanas daily do their Sandhyopâsana. Infinite merits accrue from this Sandhyâ Upâsanâ. O Nârada! Now I am speaking to you of the Mantras pertaining to the Arghya. No sooner they are pronounced the full effects of performing the Sandhyâs are obtained. I am That Sun; I am That Light; I am That Âtman (Self); I am S’iva; I am the Light of Âtman; I am clear and transparently white; I am of the nature of all energy; and I am of the nature of Râsa (the sweetness, all the sweet sentiments). O Devî! O Gâyatrî! O Thou! Who art of the nature of Brahmâ! Let Thee come and preside in my heart to grant me success in this Japa Karma. O Devî! O Gâyatrî! Entering into my heart, go out again with this water. But Thou wouldst have to come again. Sit thus on a pure seat and with a single intent repeat the Gâyatrî, the Mother of the Vedas. O Muni! In this Sandhyopâsanâ, the Khhecharî Mudrâ ought to be done after practising the Prânâyâma. Hear now the meaning of the Khhechâri Mudrâ. When the soul of a being leaves the objects of senses, it roams in the Âkâs’a, i.e., it becomes aimless when the tongue also goes to the Âkâs’a and roams there; and then the sight is fixed between the eyebrows; this is called the Khhechâri Mudrâ. There is no Âsana (seat) equal to Siddhâsana and there is no Vâyu (air) equal to the Khumbaka Vâya (suspension of air in the body).O Nârada! There is no Mudrâ equal to the Khhechâri Mudrâ. One is to pronounce Pranava in Pluta (protracted) accents like the sound of a bell and, suspending his breath, sit quiet motionless in Sthirâsana without any Ahamkâra (egoism). O Nârada! I am now talking ofSiddhâsana and its characteristic qualities. Hear. Keep one heel below the root of the genital and the other heel below the scrotum; keep the whole body and breast straight and motionless; withdraw the senses from their objects and look at the point, the pituitary body, between the eyebrows. This posture is called the Siddhâsan and is pleasant to the yogis. After taking this seat, invoke the Gâyatrî. “O Mother of the Vedas! O Gâyatrî! Thou art the Devî granting boons to the Bhaktas. Thou art of the nature of Brahmâ. Be gracious unto Me. O Devî! Whoever worships Thee in the day gets his day sins destroyed and in the night, night sins destroyed. O Thou! Who art all the letters of the alphabet! O Devî! O Sandhye! O Thou who art of the nature of Vidyâ! O Sarasvatî! O Ajaye! O Thou immortal! Free from disease and decay. O Mother! Who art all the Devas! I bow down to Thee.” Invoke the Devî again by the mantra “Ojosi, etc ,” and then pray :-- “O Mother! Let my japam and other acts in Thy worship be fulfilled with success by Thy Grace.” Next for the freedom of the curse of Gâyatrî, do the things properly. Brahmâ gave a curse to Gâyatrî; Vis’vâmitra gave a curse to Her and Vas’istha also cursed Her. These are the three curses; they are removed in due order by recollecting Brahmâ, Vis’vâmitra and Vas’istha. Before doing Nyâsa, one ought to collect oneself and remember the Highest Self; think in the lotus of the heart that Purusa (Person) who is Truth; who is all this Universe, who is the Highest Self and who is All knowledge and who cannot be comprehended by words. Now I am speaking of the Amganyâsa of Sandhyâ; Hear. First utter Om and then utter the mantra.Touch the two legs, saying “Om Bhuhpâdâbhyâm namah” Touch the knees, saying “Om Bhuva Jânubhyâm namah” Touch the hip, saying “Om Svah Katibhyâm namah”Touch the navel, saying “Om Maharnâbhyai namah”Touch the heart, saying “Om Janah Hridayâya namah” Touch the throat, saying “Om Tapah Kanthâya namah” Touch the forehead, saying “Om Satyam Lalâtâya namah” Thus perform the Vyârhiti nyâsa.Next perform the Karâmganyâsa thus :-- Om Tat savituh ramgusthâbhyâm namah (referring to the thumb); Om Varenyam Tarjanîbhyâm namah (referring to the forefinger); Om bhargo devasya madhyamâ bhyâm namah (referring to the middle finger); Om Dhîmahi anâmikâbhyâm namah (referring to the ringfinger); Om dhîyo yonah, Kanisthâbyâm namah (referring to the little finger); Om prachodayât kara tal pristhâbhyâm namah (referring to the upper part and lower part of the palm and all over the body).
16	81-106	Now I am speaking of the Amganyâsa. Hear. Om tat savitur Brahmâ tmane hridayâya namah (referring to the heart.)Om Varenyam Visnvâ tmane S’irase namah (referring to the head); Om bhargo devasya Rudrâtmane S’ikhâyai namah (referring to the crown of the head);  Om dhîmahi S’aktyâtmane Kavachâya namah (referring to the Kavacha); Om dhîyoyonah Kâlâtmane netratrayâya namah (referring to the three eyes); Om prachodayât sarvâtmane astrâya namah (referring to the Astra or armour, protecting the body). Now I am speaking of the Varnanyâsa. O Great Muni! Hear. This Varnanyâsa is performed by the letters in the Gâyatrî mantra. If anybody does this, he becomes freed of sins.“Om Tat namah” on the two toes; (touching them).“Om Sa namah” on the two heels; (touching them).“Om Vi namah” on the legs;“Om Tu namah” on the two knees;“Om  Va namah” on the two thighs;“Om re namah” on the anus;“Om ni namah” on the generative organ;“Om ya namah” on the hip;“Om bha namah” on the navel;“Om Rgo namah on the heart;“Om De namah” on the breasts;“Om va namah” on the heart;“Om sya namah” on the throat;“Om dhî namah” on the mouth;“Om ma namah” on the palate;“Om hi namah” on the tip of the nose;“Om dhi namah” on the two eyes;“Om yo namah” on the space between the eye-brows;“Om yo namah” on the forehead;“Om nah namah” to the east;“Om pra namah” to the south;“Om cho namah” on the west;“Om da namah” on the north;“Om yâ namah” on the head;“Om ta namah” on the whole body from head to foot.Some Jâpakas (those who do the Japam) do not approve of the above nyâsa. Thus the Nyâsa is to be done. Then meditate on the Gâyatrî or the World-Mother. The beauty of the body of the Gâyatrî Devî is like that of the full blown Javâ flower. She is seated on the big red lotus on the back of the Hansa (Flamingo); She is holding the red coloured garland on Her neck and anointed with red coloured unguent. She has four faces;every face has two eyes. On her four hands are a wreath of flowers, a sacrificial ladle, a bead, and a Kamandalu. She is blazing with all sorts of ornaments. From the Devî Gâyatrî has originated first the Rig veda. Brahmâ worships the virgin Gâyatrî; on the idea of S’rî Parames’varî Gâyatrî has four feet. The Rig Veda is one; the Yajurveda is the second, the Sâmaveda is the third and the Atharva veda is the fourth foot. The Gâyatrî has eight bellies; the east side is the one; the south is the second; the west is the third; the north is the fourth; the zenith is the fifth; the nadir is the sixth; the intermediate space is the seventh and all the corners are the eighth belly. Gâyatrî has seven S’iras (heads); Vyâkaranam (Grammar) is one; S’iksâ is the second (that Amga of the Veda, the science which teaches the proper pronunciation of words and laws of euphony); Kalpa is the third (the Vedânga which lays down the ritual and prescribes rules for ceremonial and sacrificial acts); Nirukta is the fourth (the Vedânga that contains glossarial explanation of obscure words, especially those occurring in the Vedas); Jyotish or astronomy is the fifth; Itahâsa (history) and Purânas is the sixth head; and Upanisadas is the seventh head. Agni (fire) is the mouth of Gâyatrî; Rudra is the S’ikhâ (the chief part); Her gotra (lineage) is Sâmkhyâyana; Visnu is the heart of Gâyatrî and Brahmâ is the armour of Gâyatrî. Think of this Mahes’varî Gâyatrî in the middle of the Solar Orb. Meditating on the Gâyatrî Devî as above, the devotee should shew the following twenty-four Mudrâs (signs by the fingers, etc., in religious worship) for the satisfaction of the Devî :--  Sanmukh;  Sampût;  Vitata  Vistrita;  Dvîmukha;  Trimukha;  Chaturmukha;  Panchamukha;  Sanmukha;  Adhomukha;  Vyâpaka;  Anjali;  S’akata  Yamapâs’a;  fingers intertwined end to end;  Vilamba  Mustika;  Matsya;  Kûrma;  Varâha;  Simhâkrânta;  Mahâkrânta;  Mudgara;  Pallava. Next make japam once only of one hundred syllabled Gâyatrî. Thus twenty-four syllabled Sâvitrî, “Jâtavedase sunavâma, etc.,” forty-four syllabled mantra; and the thirty two syllabled mantra, “Tryamvakam Jajâmahe, etc.” These three mantras united make up one hundred lettered Gâyatrî. (The full context of the last Mantra is this :-- Om Haum Om yum sah - Trayamvakam yajâmahe Sugandhim Pusti Vardhanam. Urbhârukamiva bandhanân mrityo mûksiya ma mritât Bhur Bhhuvah. Svarom Yum Svah Bhurbhuvah Svarom Haum.) Next make japam of Bhurbhuvah Svah, twenty four lettered Gâyatrî with Om. O Nârada! The Brâhmanas are to perform daily the Sandhyo pâsânâ repeating Gâyatrî, completely adopting the rules above prescribed and then he will be able to enjoy completely pleasures, happiness and bliss.Here ends the Sixteenth Chapter of the Eleventh Book on the description of Sandhyâ Upâsânâ in the Mahâpurânam S’rî Mad Devî Bhâgvatam of Eighteen Thousand verses by Maharsi Veda Vyâsa.
