Adhyaya_no	Brahmana_no	Text_no	Hymn
1	1	11	'Agni's ashes thou art! Agni's soil thou art!' for Agni's ashes are useless, and the sand is not useless: he thus makes it (the Gârhapatya hearth) to be useful. He covers with it the whole Gârhapatya; for the Gârhapatya altar is the womb, and the sand is seed: he thus fills the whole womb with seed.
1	1	12	He then encloses it with enclosing-stones; for the enclosing-stones are the womb: he thus encloses the seed here cast in the womb; and hence the seed which is cast is enclosed in the womb.
1	1	13	And, again, why he encloses it with enclosing-stones;--the Gârhapatya hearth is this (terrestrial) world, and the enclosing-stones are the waters: he thus surrounds this world with water,--it is with the ocean that he thus surrounds it on all sides, and hence the ocean flows round this world on all sides. (He puts up the stones) by turning to the right (or south) , whence the ocean flows round this world (from the east) southwards;--by means of a dug out (hole, or moat) , whence the ocean flows round this world in a moat.
1	1	14	'Ranging ye are!' for he does range them;--'ranging around ye are!' for he does range them all round;--'upwards ranging get ye fixed!' thus he says, placing them upright: hence the ocean surges upwards; but were he to place them sideways, the ocean surely would all at once overflow all this (earth). He does not settle them, for unsettled are the waters; nor does he pronounce the Sûdadohas (verse) on them .
1	1	15	For the enclosing-stones are the bones, and the Sûdadohas is the breath; and there is no breath in the bones. With one and the same formula he lays down many bricks , for of one and the same form are the waters; and as to there being many enclosing-stones, it is because there are many waters.
1	1	16	The enclosing-stones, then, are the womb; the saline earth is the amnion, and the sand is the seed. The enclosing-stones are outside, and the saline earth is inside; for the womb is outside, and the amnion inside. The saline earth is outside, and the sand inside; for the amnion is outside, and the seed inside. He who is born is born from these: it is from them that he thus causes him (Agni) to be born.
1	1	17	Thereon he now builds it (the hearth): he
GÂRHAPATYA HEARTH.thereby fashions that infused seed; and hence the infused seed is fashioned in the womb.
1	1	18	He puts on (the circular site) four (bricks) running eastwards ; two behind running crosswise (from south to north), and two (such) in front. Now the four which he puts on running eastwards are the body; and as to there being four of these, it is because this body (of ours) consists, of four parts . The two at the back then are the thighs; and the two in front the arms; and where the body is that (includes) the head.
1	1	19	Now he here fashions him (Agni) with wings and tail; for whatlike the seed is fashioned in the womb suchlike (offspring) is born: thus inasmuch as he now fashions him with wings and tail, he is born hereafter  with wings and tail.
1	1	20	While being indeed furnished with wings and tail, people do not see him as one having wings and tail : hence one does not see the child in the womb in its proper shape; but hereafter they (will) see him as one having wings and tail, and hence one sees the child after it is born in its proper shape.
1	1	21	Four (bricks) he puts on first, for of him thatis being produced it is the body (trunk) that is produced first. Sitting south (of the hearth-site) with his face to the north he puts on first one (brick) of the upper (north) part  (of the trunk); and in this manner that Agni of his comes to be built up towards (or for the Sacrificer) himself.
1	1	22	'This is the Agni wherein Indra taketh the Soma-juice,' for the Gârhapatya hearth is this (terrestrial) world, and the Soma-juice is the waters: Indra thus took up the waters in this world;--'into his belly, craving it,'--for the belly is the centre;--'thousandfold strength, like a swift racer,'--the thousandfold strength, doubtless, is the waters,--'thou, having gained, art exalted, O knower of beings!' that is, 'thou, being built, art built , O knower of beings!'
1	1	23	'O Agni, what splendour is thine in the heaven,'--his splendour in the heaven doubtless is the sun;--'on earth,' that on earth is this fire;--'and that which is in the plants, in the waters, O holy one!' he thereby means the fire that is both in the plants, and in the waters;--'wherewith thou hast overspread the wide air,'--that is, the wind;--'brilliant is that light, surging, man-viewing;' that is, 'great is that light, surging, man-viewing.'
1	1	24	'O Agni,thou goest up to the flood of the heaven;' the flood of that heaven doubtless is the waters (of the atmosphere): to them he goes by his smoke;--'hither callest thou the divine inspirers,'--the divine inspirers doubtless are the vital airs, for these inspire all thoughts;--'the waters approach (thee), they that are beyond the luminous sphere of the sun, and they that are below here;'--the luminous sphere doubtless is that world yonder where that (sun) is burning: he thereby means both the waters which are beyond, and those which are below that (sun).
1	1	25	'The Agnis Purîshyas,'--that is, the Agnis favourable to cattle; 'together with those of the streams (prâvana);' this is a form of starting  (prâyana), for the Gârhapatya is indeed a starting of the fire;--'may they, benevolent, accept the sacrifice, the copious, salutary draughts!' that is, 'may they benevolently accept the sacrifice, the copious, innocuous draughts!'
1	1	26	He puts them down separately: what different desires there are, those he thereby lays into the self. He 'settles' them once: he thereby makes the self one. He pronounces the Sûdadohas  verse on them; for the Sûdadohas is the vital air: by means of the vital air he thus makes him (Agni) continuous, joins him together.
1	1	27	Thereupon going round behind, he sits down on the north side with his face to the south, and puts on first the southern one of the two behind,with , 'Potent nourishment, O Agni, the possession of kine,'--nourishment means cattle: he thus invokes for him the blessing of cattle;--'Grant thou perpetually unto him that calleth!'--he that calls doubtless is the Sacrificer; 'May there be to us a son, the perpetuator of the race,'--a son means offspring;--'let that, O Agni, be thy good-will unto us!' he therewith invokes a blessing.
1	1	28	Then the northern one, with , 'This is thy natural womb, whence born thou shonest forth,'--that is, 'this (householder's hearth) is thy primeval, perennial womb (birth-place), whence born thou wert enkindled;'--'knowing it, ascend, O Agni, and increase our substance!' as the text, so its meaning.
1	1	29	These two are his (Agni's) thighs,--separately he puts them on, separately he 'settles' them, separately he pronounces the Sûdadohas verse upon them, for separate are these two thighs. There are two of them, for there are two thighs. Behind he puts them on, for behind are those thighs. At their upper ends they are joined (to the central ones ), for so are these thighs joined (to the body) at their upper ends.
1	1	30	Thereupon, going round again by the same way, he sits down on the south side, with his face to the north, and puts on first the northern one of the two (bricks) in front, with , 'Ranging thou art: by that deity, Aṅgiras-like, lie thou steady !' Then the southern one, with, 'Ranging round thou art: by that deity, Aṅgiras-like, lie thou steady'!'
1	1	31	These two are his (Agni's) arms,--separately he puts them on, separately he 'settles' them, separately he pronounces the Sûdadohas  verse on them; for separate are these two arms. There are two of them, for there are two arms. He puts them on in the forepart, for these arms are here in front. At their upper ends they are joined (to the central ones), for so are these two arms joined (to the body) at the upper ends. Those two (arms) he puts on thus (from north to south), and those two (thighs) thus (from south to north): that is (from east to) southward , for thus it is with the gods .
1	1	32	Eight bricks he puts on (the hearth-site),the Gâyatrî consists of eight syllables, and Agni is Gâyatra : as great as Agni is, as great as is his measure, so great he thus builds him. Five times he 'settles' (the bricks)--the fire-altar consists of five layers; five seasons are a year, and Agni is the year: as great as Agni is, as great as is his measure,so great he thus builds him. Eight bricks he 'settles' five times, that makes thirteen,--thirteen months are a year, and there are thirteen layers of earth in the fire-altar: as great as Agni is, as great .as is his measure, so great does this become.
1	1	33	He then puts on a space-filling one: the significance of that one (will be explained) further on . Three there are in front ,--threefold is Agni: as great as Agni is, as great as is his measure, so great he thus builds him;--and ten those that follow ,--the significance of these (will be explained) further on. Or first two, then ten, and then one, for in this way they build up the pile,--these amount to thirteen: the significance of this has been told.
1	1	34	Both these kinds (of bricks) amount to twenty-one;--there are twelve months, five seasons, these three worlds, and yonder sun as the twenty-first: that sun he thus establishes in this fire-altar.
1	1	35	Moreover, there are twenty-one enclosing-stones,--twelve months, five seasons, these three worlds, and that Agni from yonder (sun)  as the twenty-first: this Agni he thus establishes in yonder sun. And inasmuch as he puts on those (bricks) in this way, he thereby establishes those two (the sun and the fire) in each other, and (accordingly) those two are established in each other; for both of them he now makes out to be the twenty-first, and bothof them are then here , as the Âhavanîya and the Gârhapatya.
1	1	36	He then throws thereon a layer of earth,--the significance of this (will be told) further on . He takes it from the edge of the pit (Kâtvâla); for the Kâtvâla is the same as Agni , and in this way does that which is of Agni's nature become his. It (the Gârhapatya altar) should be even with the mouth (of the fire-pan): the significance of this has been told .
1	1	37	It (the Gârhapatya hearth) measures a fathom (in diameter ), for man is a fathom high, and man is Pragâpati (the lord of generation), and Pragâpati is Agni: he thus makes the womb of equal size to his (Agni's) body. It is circular, for the womb is circular; and moreover the Gârhapatya is this (terrestrial) world, and this world doubtless is circular.
1	1	38	He then pours those two (fires) together ,--he thereby establishes concord between them--with , 'Unite ye two, and get ye on together, loving, radiant, well-disposed, dwelling together for food and drink!--Together have I brought your minds, together your rites, together your thoughts: O Agni Purîshya , be thou the overlord, and bestow thou food and drink upon our Sacrificer!--O Agni, thou art the Purîshya, wealthy, prosperous: having made happy all the regions, seat thee here in thine own seat!--Be ye two unto us of one mind, of one thought, without guile! Injure ye not the sacrifice, nor the lord of the sacrifice, and be ye propitious unto us this day, ye knowers of beings!' He therewith pacifies them for (mutual) safety, so that they shall do no injury to one another.
1	1	39	With four (verses) he pours them together,--he thereby establishes concord between them by whatever four-footed cattle there are; and cattle being food, it is by means of food that he establishes concord between them.
1	1	40	Let him not look at that (pan) while empty: 'I must not look at the empty one!' so he thinks. Were he to look at the empty (pan), it would certainly devour him.
1	1	41	He then pours sand into it , for sand (sikatâ) isthe seed of Agni Vaisvânara: he thus pours (sic) Agni Vaisvânara as seed into it. It should be even with the brim: the significance of this has been explained.
1	1	42	He then unlooses it, to keep it from chafing; for if that which is yoked is not unloosed it is chafed. Now when yoked there, it (the fire-pan) bore this Agni within it as seed, and him it has now brought forth. It now conceives a second time; for the 'Ukhâ' is a female, and hence when a female has brought forth the seed the first time, it conceives a second time.
1	1	43	'Even as a mother her son, so hath the Earth borne Agni Purîshya,'--that is, Agni, favourable to cattle;--'she, the Ukhâ, in her own womb;' that is, the Ukhâ has borne Agni in her own womb;--'May Pragâpati, the all-former, release her, in concert with the All-gods, the seasons!' the All-gods doubtless are the seasons: thus Pragâpati, the all-former, releases it, in concert with the All-gods, the seasons. He deposits it north of the fire, at a cubit's distance: the significance of this has been explained .
1	1	44	He then pours milk into it,--it first receives seed, and now it receives milk; for the fire-pan is a female: hence when a female receives seed, then it receives milk. The sand is below, and the milk above, for the seed is below, and the milk above. He pours it into the middle, so that thereon he may place the human head .
1	2	1	Pragâpati produced creatures. Having produced creatures, and run the whole race, he became relaxed . From him, when relaxed, the vital air went out from within: then his vigour went out of him. That having gone out, he fell down. From him, thus fallen, food flowed forth: it was from that eye on which he lay that his food flowed. And, verily, there teas then no firm foundation whatever here.
1	2	2	The gods spake, 'Verily, there is no other foundation than this: let us restore even him, our father Pragâpati; he shall be our foundation.'
1	2	3	They said unto Agni, 'Verily, there is no foundation other than this: in thee we will restore this our father Pragâpati; he shall be our foundation.'--'What will then be my reward?' said he.
1	2	4	They spake, 'This Pragâpati is food: with thee for our mouth we will eat that food, and he (Pragâpati) shall be the food of us, having thee for our month.' He said, 'So be it!' Therefore the gods eat food with Agni as their mouth; for to whatsoever deity men offer, it is into Agni that they offer, since it is with Agni for their mouth that the gods thus took in the food.
1	2	5	Now the vital air which went out from within him is no other than the wind that blows yonder; and the vigour which went out of him is yonder sun; and the food which flowed from him is all the food which there is within the year.
1	2	6	The gods heated him in the fire; and when thefire rose over him thus heated, that same vital air which had gone out from within him came back to him, and they put it into him; and the vigour which had gone out of him they put into him; and the food which had flowed from him they put into him. Having made him up entire and complete, they raised him (so as to stand) upright; and inasmuch as they thus raised him upright he is these worlds.
1	2	7	This (terrestrial) world truly is his foundation; and what fire there is in this world that is his (Pragâpati's) downward vital air. And the air is his body, and what wind there is in the air, that is that vital air of his in the body. And the sky is his head; the sun and the moon are his eyes. The eye on which he lay is the moon: whence that one is much closed up, for the food flowed therefrom.
1	2	8	Now that same foundation which the gods thus restored is the foundation here even to this day, and will be so even hereafter.
1	2	9	And the Pragâpati who became relaxed is this same Agni who is now being built up. And when that fire-pan lies there empty before being heated, it is just like Pragâpati, as he lay there with the vital air and the vigour gone out of him, and the food having flowed out.
1	2	10	He heats it on the fire, even as the gods then heated him (Pragâpati). And when the fire rises over it thus heated, then that same vital air which went out from within him comes back to him, and he puts it into him. And when, putting on the gold plate, he wears it, he puts into him that very vigour which had gone out of him. And when he puts on kindling-sticks, he puts into him that very food which had flowed from him.
1	2	11	He puts them on in the evening and morning, for the food both of the day and the night was flowing out. These same (ceremonies) should be (performed) during a whole year, for that Pragâpati whence those (substances) went out is the year: into that whole (Pragâpati) he thus puts all that (which belongs to him). And in whatever part of this (year) he should therefore  not do so, into that part of him (Pragâpati) he would not put that (which belongs therein). 'One must not even be a looker-on at the (building up of a fire) not carried about for a year,' Vâmakakshâyana was wont to say, 'lest he should see this our father Pragâpati being torn to pieces .' He restores him so as to be whole and complete, and raises him to stand upright, even as the gods then raised him.
1	2	12	This (terrestrial) world in truth is his (Pragâpati's) Gârhapatya (hearth); and what fire there is in this world that to him is the fire on the Gârhapatya. And what space there is between the Âhavanîya and the Gârhapatya, that is the air ; and that wind inthe air is for him the fire on the Âgnîdhrîya. The sky is his Âhavanîya (hearth), and those two, the sun and the moon, are the fire on the Âhavanîya. This then is indeed his own self .
1	2	13	The Âhavanîya truly is his head; and the fire which is on the Âhavanîya is that vital air of his in the head. And as to why it (the Âhavanîya) has wings and tail, it is because that vital air in the head has wings and tail ;--the eye is its head, the right ear its right wing, the left ear its left wing, the vital air its central body , and the voice is the tail (and) the foundation (the feet): inasmuch as the vital airs subsist by eating food with speech (voice) , the voice is the tail, the foundation.
1	2	14	And what space there is between the Âhavanîya and Gârhapatya, that is the body (trunk); and the fire on the Âgnîdhrîya is to him that vital air inside the body. The Gârhapatya is his foundation; and the fire on the Gârhapatya is his downward vital air.
1	2	15	Now some build it (the Gârhapatya) in three layers, saying, 'There are here three downward vital airs.' Let him not do so: they who do so do what is excessive,--one amounting to twenty-one, one amounting to the Anushtubh, and one amounting to the Brihatî; for this (altar) is of one single form--awomb. And as to those downward vital airs, they are indeed a bringing forth, for even the urine and faeces he voids are 'brought forth.'
1	2	16	Now then the (mystic) correspondence,--twenty-one bricks, nine formulas , that makes thirty;--and the 'settling' and Sûdadohas verse, that makes thirty-two,--the anushtubh verse consists of thirty-two syllables: this is an anushtubh .
1	2	17	And, again, there are twenty-one enclosing-stones; the formula the twenty-second; the formula for the sweeping, the saline earth and its formula, the sand and its formula, the filling (soil) and its formula; with four (formulas) he pours (the two fires) together; with a fifth he unties (the pan); then this (Nirriti) with three ,--the anushtubh verse consists of thirty-two syllables: this then is an anushtubh.
1	2	18	Then there are these two formulas , and they are indeed an anushtubh--the Anushtubh is speech: thus what twofold form of speech there is, the divine and the human, loud and low, that is those two.
1	2	19	The Gârhapatya pile thus is those threeanushtubh verses. And as to why they make up three anushtubhs in this (Gârhapatya), it is because all these (three) worlds then come to be (contained) therein. From it they take one of the two (first) anushtubhs of thirty-two syllables (to be) the Âhavanîya,--that Âhavanîya is that sky, that head (of Pragâpati). Then one of the two (anushtubhs) is left here (to be) this Gârhapatya, this foundation, this very (terrestrial) world.
1	2	20	And as to those two formulas, they are that space between the Âhavanîya and the Gârhapatya, that air (-world), that body (of Pragâpati). And because there are two of them (making up one anushtubh), therefore that space (and hearth) between the Âhavanîya and the Gârhapatya (viz. the Âgnîdhrîya hearth ) is smaller; and therefore the air-world is the smallest of these worlds.
1	2	21	That same Anushtubh, speech, is threefold. That fire, taking the form of the vital air, goes along with it (speech),--the fire which is on the Âhavanîya (altar) is the out-breathing, and yonder sun; and the fire which is on the Âgnîdhrîya is the through-breathing, and the wind which blows yonder; and the fire which is on the Gârhapatya is the in-breathing, and what fire there is here in this (earth-) world. And verily he who knows this makes up for himself the whole Vâk (speech), the whole vital air, the whole body (of Pragâpati).
1	2	22	Then that Brihatî (metre),--the two (verses) of thirty-two syllables: that makes thirty-two; then those two formulas: that makes thirty-four; Agni the thirty-fifth;--a metre does not vanish by a syllable (too much or too little), neither by one nor by two ;--moreover, that (Agni) consists of two syllables: that makes thirty-six. The Brihatî consists of thirty-six syllables,--it is the Brihatî that that (Âhavanîya) pile thus amounts to; for whatlike the seed which is infused into the womb, suchlike (offspring) is born therefrom: thus in that he makes up that Brihatî (metre) in this (Gârhapatya hearth), thereby that (Âhavanîya) fire-altar amounts to the Brihatî.
1	2	23	As to this they say, 'As the Gârhapatya is this (terrestrial) world, the Dhishnya hearths the air, and the Âhavanîya the sky, and the air-world is not separated from this (earth-) world, why then, after building the Gârhapatya, does he build the Âhavanîya, and (only) then the Dhishnyas?' Well, at first these two worlds (heaven and earth) were together; and when they parted asunder, the space which was between (antar) them became that air (antariksha); for 'îksha ' indeed it was theretofore, and 'Now this "îksha" has come between (antarâ),' they said, whence 'antariksha' (air). And as to why, after building the Gârhapatya, he builds the Âhavanîya, it is because these two worlds were created first. Then, going back, he throws up the Dhishnya hearths, just to prevent discontinuity ofthe sacred work; and thus indeed the middle is completed, after the two ends have been completed.
2	1	1	They now take the Nirriti (bricks) from there. For, having built the Gârhapatya, the gods then ascended it,--the Gârhapatya being this (earth-) world, it is this world they ascended after completing it. They saw nothing but darkness not to be seen through.
2	1	2	They said, 'Think ye upon this, how we may dispel that darkness, evil!' They said, 'Meditate ye (ketay)!'--whereby indeed they said, 'Seek ye to build an altar (kitim)!'--'Seek ye so that we may dispel that darkness, evil!'
2	1	3	Whilst meditating, they saw those Nirriti bricks; they piled them up, and by them dispelled that darkness, evil; for Nirriti (corruption, or destruction) is evil; and inasmuch as by them they dispelled Nirriti, evil, these are Nirriti's (bricks).
2	1	4	Now that same thing which the gods did, is done here: even now that darkness, that evil, has indeed been dispelled by the gods themselves; but when he now does this, it is because he thinks, 'I must do what the gods did.' And, besides, he removes, by means of these (bricks), whatever evil, whatever corruption there is; and because he removes by them evil, corruption (nirriti), therefore these are Nirriti's (bricks).
2	1	5	And, again, why they take these (bricks) of Nirriti;--when the gods restored the relaxed Pragâpati, they cast him as seed into the fire-pan, thewomb; the fire-pan being indeed a womb. In the course of a year they prepared for him this foundation, even this (terrestrial) world; the Gârhapatya (hearth) being this world: therein they generated him. And whatever evil there was in him, whatever mucus, whatever inner and outer membrane, that they removed from him by means of these (bricks); and inasmuch as thereby they removed his evil, his corruption, these are Nirriti's (bricks).
2	1	6	In like manner the Sacrificer now casts his own self , as seed, into the fire-pan, the womb; the fire-pan being indeed a womb. In the course of a year he prepares for that (self of his) this foundation, even this (terrestrial) world; the Gârhapatya being this world: therein he generates it. And whatever evil there is of it, whatever mucus, whatever inner and outer membrane, that he removes therefrom by these (bricks); and inasmuch as he thereby removes its evil, its corruption, these are Nirriti's (bricks).
2	1	7	They measure a foot (square): he thus treads evil, corruption, under foot. They are unmarked; for whatever is not, that is unmarked (by characteristics): he thus makes evil, corruption to be non-existent. They get baked by (rice) husks, for husks belong to Nirriti: by Nirriti's own (objects) he thus performs Nirriti's rite. They are black, for black was that darkness; and black in truth is Nirriti (corruption).
2	1	8	With them they proceed towards that (southwestern) quarter, for that is Nirriti's quarter: he thus places Nirriti (corruption) in Nirriti's quarter. And anywhere where there is a self-produced hollow  or cleft in the ground, he lays down those (bricks); for on whatever part of this (earth) there is a cleaving, or in whatever part of it plants are not produced, verily that part of it Nirriti seizes upon: he thus places corruption in a (part) of the earth set aside for Nirriti. Having put them in their places in a direction away from himself , he lays them down .
2	1	9	'Seek thou him that offereth not Soma, nor other offering!' him who neither presses Soma nor makes offering Nirriti indeed visits;--'Of the thief do thou follow the way, of the robber!' that is, 'follow the way both of the thief and the robber, and even as a thief or a robber remains concealed, so do thou remain concealed!'--'Seek thou some one other than us: this is thy way;' that is, 'seek him who is ignorant of this (sacred work);'--'Homage be to thee, O divine Nirriti!' he thus turns Nirriti aside by rendering homage to her.
2	1	10	'Homage be unto thee full well, O sharp-edged Nirriti!' for Nirriti is indeed sharp-edged: to her he thereby renders homage;--'loose thouthis iron bond!' for it is indeed with an iron bond that Nirriti binds him whom she binds;--'being of one mind with Yama and Yamî,'--Yama doubtless is Agni, and Yam is this (earth), and by these two everything here is kept in check: thus, 'being of one mind with those two,'--'raise him unto the highest firmament!' the firmament is the heavenly world: thus, 'raise the Sacrificer up to the heavenly world!'
2	1	11	'Thee, O awful (goddess), into whose mouth I offer--' Nirriti is indeed awful, and into her mouth he now offers when he performs this divine rite;--'for the unloosing of these bonds;' that is, of those bonds with which he has been bound;--'Thee whom people rejoice in calling Earth,'--the Earth is this (world), and he who exists, exists thereon,--'but I know thee to be Nirriti everywhere!' that is, in every respect I know that thou art Nirriti. Now Nirriti is this earth, and this earth makes him decay who becomes corrupted: in speaking thus, it is as if he were to say, 'Thou art So and So, the son of So and So, I know thee, do not injure me!' for in no wise does he who is known injure one when spoken to.
2	1	12	He does not touch (the bricks),--Nirriti being evil,--lest he put himself in contact with evil. He does not 'settle' them,--settlement being a firm footing--lest he give a firm footing to evil. He does not pronounce the Sûdadohas verse upon them,--the Sûdadohas being the vital air,--lest he should join Nirriti (corruption) together, and restore her.
2	1	13	Now some lay (the bricks) down from the farther end towards themselves,--Nirriti (corruption) being evil,--lest they themselves should go the wayto corruption. Let him not do so, but let him lay them down in the direction away from him: he thus drives evil, corruption, away from him.
2	1	14	Three bricks he lays down,--threefold is Agni: as great as Agni is, as great as is his measure, by so much he thus repels evil, corruption.
2	1	15	The seat, the netting, the sling of the gold plate, and the two pads he throws down on the farther side (of the bricks),--the sling  is sacred to Nirriti: from Nirriti's sling he is thus freed.  'The indissoluble bond which the divine Nirriti hath fastened upon thy neck,'--indissoluble indeed for him who does not know this;--'that (bond) of thine I unloose, as from the middle of Âyus,'--Âyus  doubtless is Agni, and his middle (body) is that Gârhapatya which has been built;--not yet built is the Âhavanîya: hence whether a youth builds the altar, or an old man, he says 'as from the middle of Âyus;'--'now, being urged forward, eat thou this nourishment!' nourishment means food: thus, 'now, set free, eat thou this food.' With Trishtubh verses (he performs this rite), for the Trishtubh is a thunderbolt: it is thus with a thunderbolt that he repels evil, corruption.
2	1	16	There are three bricks, the seat, the netting, the sling of the gold plate, and the two pads; that makes eight;--the Gâyatrî consists of eight syllables,and Agni is Gâyatra: as great as Agni is, as great as is his measure, by so much he thus repels evil, corruption.
2	1	17	On the space between (the Sacrificer and the bricks) he pours out a jarful of water,--water is a thunderbolt: with a thunderbolt he thus separates from himself evil, corruption. With 'Homage to (the goddess of) Prosperity who hath done this!' they rise, for it was with a view to prosperity that the gods at first performed this rite, and to that (goddess) they then rendered homage; and for prosperity indeed this (Sacrificer) now performs this rite, and to that (goddess) he now renders homage. They go back (to the sacrificial ground) without looking back: they thus abandon evil, corruption, even without looking back to it.
2	1	18	Having returned, he stands worshipping by the fire; for when he goes into that (south-western) direction whilst Agni is only half built up, he does what is improper: he now makes amends to him to prevent his doing any harm.
2	1	19	And again, why he stands by (the fire). The Gârhapatya (hearth) is this (terrestrial) world; for the Gârhapatya is a foundation, and the foundation doubtless is this (earth). Now when he goes into that direction, he goes where there is no path; and when he stands by (the fire), he thereby returns to this (earth), the foundation, and establishes himself upon this foundation.
2	1	20	'The harbourer and gatherer of riches,' for a harbourer this world indeed is, a gatherer of riches;--'all form he watches over with his favours,'--that is, 'all forms (of being) he watches over withhis favours;'--'like the god Savitri, like Indra, he of true covenant stood at the meeting of ways ;' as the text, so its meaning.
2	2	1	He then prepares the Prâyanîya  (opening sacrifice). With the Havishkrit of that (oblation) he releases (the Sacrificer's) speech . Having released his speech, he throws away the grass-bush (stambayagus ). Having thrown away the grass-bush, and drawn the first line of enclosure , and the lines (across the mahâ-vedi), he says, 'Throw thrice!' and the Âgnîdhra throws thrice (the wooden sword) .
2	2	2	Having returned (to the offering, or hall-doorfire) he proceeds with the opening sacrifice. Having performed the opening sacrifice, he yokes a plough. For the gods at that time, being about to heal him (Agni-Pragâpati), first supplied him with food, and in like manner does this (Sacrificer) now that he is about to heal him, first supply him with food. It (the food) is the plough (sîra), for 'sîra' is the same as 'sera :' he thus puts food into him.
2	2	3	It is made of udumbara (ficus glomerata) wood,--the Udumbara tree being sustenance, life-sap: he thus supplies him with sustenance, with life-sap. The cordage of the plough consists of muñga grass, triply twisted: the significance of this has been explained.
2	2	4	Standing behind the right (southern) hip of Agni (the site of the fire-altar) he (the Pratiprasthâtri) addresses it (the plough) while being yoked (by the Adhvaryu) in front of the left (northern) shoulder, with , 'The skilful yoke  the ploughs, and stretch across the yokes,'--the skilful are those who know, and they do yoke the plough and stretch the yokes across;--'the wise, with mind devoted to the gods,'--devotion means sacrifice: thus, 'the wise, performing sacrifice to the gods.'
2	2	5	'Yoke ye the ploughs, and stretch across the yokes!'--they indeed yoke the plough, and stretch the yokes across;--'into the ready womb here cast ye the seed!' it is for the seed that that womb, the furrow, is made; and if one casts (seed) into unploughed (ground), it is just as if one were to shed seed elsewhere than into the womb. 'And plentiful yield  be there through our song!'--the song is speech, and yield means food;--'and let the ripe crop go anigh the sickle!' for when food gets ripe, people approach it with the sickle. With two (verses) he yokes, a Gâyatrî and a Trishtubh one: the significance of this has been explained.
2	2	6	He yokes the right (ox) first, then the left one: thus it is (done) with the gods, differently in human (practice). It is a team of six oxen, or one of twelve oxen, or one of twenty-four oxen: it is the year (he obtains) as the consummation.
2	2	7	He then ploughs through it,--ploughing means food; and the gods at that time when they were about to heal him (Agni-Pragâpati) first put food into him; and in like manner does this (Sacrificer) now when he is about to heal him, first put food into him.
2	2	8	Only the body (of the altar-site) he ploughs through, not the wings and tail: he thus puts food into the body. And, indeed, the food which is put into the body benefits the body as well as the wings and tail; but that which (is put) into the wings and tail does not benefit either the body or the wings and tail.
2	2	9	On the right (south) side of the fire-altar, he ploughs first a furrow eastwards  inside the enclosing-stones, with , 'Right luckily may the plough-shares plough up the ground, luckily the tillers ply with theiroxen!'--'luckily--luckily,' he says, 'for what is successful that is lucky:' he thus makes it (the furrow) successful.
