Adhyaya_no	Brahmana_no	Text_no	Hymn
1	2	20	He then draws a frog, a lotus-flower, and a bamboo-shoot across (the central part of the altar). For the gods having now appeased him by the Satarudriya and the water, and having driven out his pain and evil, thereby still further appeased him; and in like manner does this (Sacrificer), now that he has appeased him by the Satarudriya and the water, and driven out his pain and evil, still further appease him thereby. In every direction he draws them: he thus appeases him everywhere.
1	2	21	And, again, as to why he draws them across. Now, in the beginning, when the Rishis, the vital airs, made up that Agni , they sprinkled him with water: that water dripped off and became the frogs.
1	2	22	They (the waters) said to Pragâpati, 'Whatever moisture  we had, has gone down.' He said, 'This tree shall know it!'--he shall know (vettu), he shall taste it (sam vettu)--that one, indeed, they mystically call 'vetasa' (bamboo), for the gods love the mystic. And because they said, 'Down (avâk) has gone our moisture (ka),' they became avâkkâs;--'avâkkâs,' they mystically call 'avakâs (lotuses),' for the gods love the mystic. These, then, are those three kinds of water, to wit, the frog, the lotus-flower, and the bamboo-shoot: by means of these three kinds of water he appeases him.
1	2	23	And, again, why he draws them across it;--when he (Agni, the fire-altar) is built up, he is being born, and he is born for every kind of food; and these are every kind of food, to wit, the frog, the lotus-flower, and the bamboo-shoot, for these, indeed, are animals, water, and trees: with all this food he gratifies him.
1	2	24	With the frog, on the part of animals, whence, of animals, the frog is the one affording least subsistence, for he is used up;--with the lotus-flower, on the part of water, whence of the kinds of water (plants), lotus-flowers are those affording least subsistence, for they are used up;--and with the bamboo-shoot, on the part of trees; whence, of trees, the bamboo is the one affording least subsistence, for it is used up.
1	2	25	Having tied them to a cane, he, in the first place, draws them eastwards along the right (south) part of the (body of the) altar inside the enclosing-stones,with , 'With the lotus-flower of the ocean we encompass thee, O Agni: be thou bright and propitious unto us!' that is, 'With the waters of the ocean we appease thee.'
1	2	26	Then northwards along the hind part (of the altar), with , 'With an outer vesture of cold we encompass thee, O Agni: be thou bright and propitious unto us!'--that part of the cold which is frozen hard is an outer vesture of cold: thus, 'By the frozen part of cold we appease thee!'
1	2	27	Then eastwards along the left (north) part, with , 'Upon the earth, into the reed, into the rivers descend thou, O Agni, thou art the bile  of waters: with them, come thou, O she-frog, and make the sacrifice bright-coloured and propitious for us!' as the text, so the meaning.
1	2	28	Then southwards along the forepart, with , 'Thou art the receptacle of waters, the abode of the ocean: let thy darts burn others than us! unto us be thou bright and propitious!' as the text, so the meaning. He first draws them thus , then thus, then thus, then thus: that is from left to right, for so it is with the gods.
1	2	29	Over the body (of the altar) he draws themfirst, for of (the bird, or Agni) that is born the body is born first, then the right wing, then the tail, then the left wing: that is from left to right, for so it is with the gods.
1	2	30	Over the wings and tail he draws them in the direction of the body (self): he thus lays calmness into his own self;--from the further end (he draws) hitherwards: he thus lays calmness into his own self from the further end hitherwards. The right wing, with , 'O bright Agni, with thy light, (with thy dainty tongue, O god, bring hither the gods, and worship them)!' The tail, with , 'O bright and shining Agni, (bring hither the gods to our sacrifice and our offering)!' The left wing, with , 'He who with bright and glittering light (shineth upon the earth, as the dawns with their glow, who, the ever young, speeding, as in the race, in the battle, of the steed, thirsteth not in the heat).' 'Bright,' he says each time, for whatever is kindly and propitious is bright: he thus propitiates him thereby.
1	2	31	With seven (formulas) he draws them across,--the altar consists of seven layers, and seven seasons are a year, and Agni is the year: as great as Agni is, as great as is his measure, with so much he thus crosses him. Having thrown the cane on the heap of rubbish;--
1	2	32	then sings hymns round it (the altar);--for therein that whole Agni is completed; and the gods laid into him that highest form, immortality; and in like manner does this (Sacrificer) thereby lay into him that highest form, immortality. Sâman-hymns are (used), for sâmans are vital airs,and the vital airs are immortality: immortality, that highest form, he thus lays into him. On every side he sings around it: everywhere he thus lays immortality, that highest form, into him.
1	2	33	And, again, as to why he sings sâman-hymns round about it;--the gods then desired, 'Let us make this body of ours boneless and immortal.' They spake, 'Think ye upon this, how we may make this body of ours boneless and immortal!' They spake, 'Meditate (kit) ye!' whereby indeed they meant to say, 'Seek ye a layer (kiti)! seek ye how we may make this body of ours boneless and immortal!
1	2	34	Whilst meditating, they saw those sâman-hymns, and sang them round about it, and by means of them they made that body of theirs boneless and immortal; and in like manner does the Sacrificer, when he sings the sâman-hymns round about it, make that body of his boneless and immortal. On every side he sings: everywhere he thus makes that body of his boneless and immortal. Standing he sings, for these worlds stand, as it were; and whilst standing one doubtless is stronger. He sings, after uttering (the syllable) 'him,' for therein the sâman-hymn becomes whole and complete.
1	2	35	He first sings the Gâyatra hymn , for the Gâyatrî metre is Agni: he thus makes Agni hishead, and that head of his (or of him, Agni) he thus makes boneless and immortal.
1	2	36	The Rathantara  (hymn he sings) at the right wing; for the Rathantara is this (earth), and this (earth), doubtless, is the most essential (rasatama) of these worlds, for it is in her that all these essences (rasa) are contained, and 'rasantama,' indeed, they call mystically, 'rathantara,' for the gods love the mystic: he thus makes this (earth) his right wing, and that right wing of his he thus makes boneless and immortal.
1	2	37	The Brihat  (hymn he sings) at the left wing; the Brihat (great), doubtless, is the sky, for the sky is the greatest (of worlds): he thus makes the sky his (Agni's) left wing, and that left wing of his he thus makes boneless and immortal.
1	2	38	The Vâmadevya  (hymn he sings) on the body (of the altar); for the Vâmadevya is the breath, and the breath is air (vâyu, the wind), and he, Vâyu, doubtless, is the self (body) of all the gods: he thus makes the air (wind) his body, and that body of his he thus makes boneless and immortal.
1	2	39	The Yagñâyagñiya  (hymn he sings) near the tail;--the Yagñâyagñiya, doubtless, is the moon; for whenever a sacrifice becomes completed , the essence of its oblations goes up to him (the moon);and inasmuch as sacrifice after sacrifice (yagña) goes up to him, the moon is the Yagñâyagñiya: he thus makes the moon his (Agni's) tail, and that tail of his he thus makes boneless and immortal.
1	2	40	He then sings the heart of Pragâpati ;--the heart assuredly is yonder sun, for he (the sun) is smooth, and the heart is smooth; he is round, and the heart is round. On the body (of the altar) he sings, for the heart is in the body;--at the armpit , for the heart is in (the vicinity of) the armpit;--at the right armpit, for the heart is nearer thereto : he thus makes the sun his (Agni's) heart, and that heart of his he thus makes boneless and immortal.
1	2	41	He sings about offspring (pragâ) and Pragâpati (the lord of creatures and procreation);--when he sings about offspring, he lays the heart into offspring; and when he sings about Pragâpati, he lays the heart into Agni.
1	2	42	And, again, as to why he sings about offspring and Pragâpati;--this Agni, doubtless, is both offspring and the lord of offspring, and hence, when he sings about Agni, he lays the heart both into the offspring and into the lord of offspring.
1	2	43	These (hymns) are the immortal bricks; he lays them down last (highest) of all:--he thereby makes immortality the highest thing of all this (universe), and hence immortality is the highest thing of all this (universe). Let none other but the Adhvaryu  sing; for these (hymns) are bricks, and he (Agni, the fire-altar) would be built up in the wrong way , were any other than the Adhvaryu to sing.
2	1	1	On the day of preparation, early in the morning, when the sun has risen, he releases his speech. Having released his speech, he takes clarified butter, in five ladlings, and throws five chips of gold thereon. Then these three (materials), sour curds, honey and ghee, are poured together, either into a dish, or a pot with a wide mouth; and he puts a handful of sacrificial grass thereon.
2	1	2	He then mounts the fire-altar, with (Vâg. S. XVII, II), 'Homage be to thy heat, thy fire ! homage be to thy flame!'--for that Agni has now been completely restored, and he now is equal to injuring whomever he might wish to injure; and whomever he injures, he injures either by his heat, or by his fire, or by his flame; in this way he does not injure him thereby (etaih);--'Let thy darts burn others than us! unto us be thou bright and propitious!' as the text, so the sense.
2	1	3	Having mounted the altar, he makes the libation of fivefold-taken ghee on the naturally-perforated (brick): the significance of this has been explained .
2	1	4	On the naturally-perforated (brick) he makes the libation--the naturally-perforated one is the breath: into (the channel of) the breath he thus puts food.
2	1	5	And, again, as to why he offers on the naturally-perforated one;--this (brick) is an uttara-vedi (high-altar) of Agni (the fire-altar); and that former libation which he makes  belongs to the Soma-sacrifice, but this one belongs to the fire-altar; this he now offers.
2	1	6	On that (former) occasion he makes the libation whilst looking at the gold; for distinct is what one sees, and distinct was that high-altar; and thrown down , indeed, are (the gold chips) on this occasion, and indistinct is what is thrown down, and indistinct is this high-altar.
2	1	7	With the Svâhâ-call he makes the libation on that (high-altar), for distinct (manifest) is the Svâhâ, and distinct is that high-altar; but with the Vet-call (he offers) on this (brick), for indistinct is the Vet-call, and indistinct is this high-altar. With ghee (they offer), for with ghee they offer on the high-altar;--with fivefold-taken (ghee), for with fivefold-taken (ghee) they offer on the high-altar:--by turns (he makes the libations), for by turns  they make the libations on the high-altar.
2	1	8	, 'To the man-seated, vet!'--the man-seated one, doubtless, is the breath, and men mean human beings: he thereby gratifies that fire (or Agni), the breath, which is in human beings;--'To the water-seated, vet!--he thereby gratifies the fire which is in the waters;--'To the barhis-seated, vet!' hethereby gratifies the fire which is in plants ;--'To the wood-seated, vet!'--he thereby gratifies the fire which is in trees;--'To the heaven-winning, vet!'--the heaven-winning one is this Agni (kitya): it is this Agni he thereby gratifies.
2	1	9	And as to why he says, 'To the man-seated, vet! To the water-seated, vet!' &c., these are names of this Agni: these names he thereby pleases. By means of the oblation he makes them a deity: for whatever deity the oblation is prepared, that deity (they are), not that deity for whom it is not prepared. And, in calling them by their names, he also thereby places those fires along with this fire.
2	1	10	These are five oblations he offers,--the fire-altar consists of five layers, the year of five seasons, and Agni is the year: as great as Agni is, as great as is his measure, with so much food he thus gratifies him.
2	1	11	He then sprinkles him (Agni, the fire-altar) with the sour curds, honey and ghee; when he is built up, he is born, and he is born for every (kind of) food; and these, to wit, sour curds, honey and ghee, are every (kind of) food: with every (kind of) food he thus gratifies him. Everywhere (he sprinkles the altar): everywhere he thus gratifies him with every (kind of) food.
2	1	12	And, again, as to why he sprinkles him;--here that Agni has been built up complete: on him the gods now bestowed the highest (or last) form; and in like manner does this (Sacrificer) now bestow on him the highest (or last) form; but form meansfood, and these, to wit, sour curds, honey and ghee, are the most excellent kind of food: this, the most excellent form he thus bestows upon him as his highest (property). Everywhere he sprinkles, even outside the enclosing-stones; everywhere he thus bestows on him the highest form;--by means of sacrificial grass-stalks (he sprinkles), for they are pure and meet for sacrifice; by means of their tops (he sprinkles), for the top (is sacred) to the gods.
2	1	13	And, again, as to why he sprinkles them;--of old, when the Rishis, the vital airs, joined him together, they made that 'sagûrabdîya' (oblation)  his special fore-share, and, when he had been built up, they made this (sprinkling) his after-share: thus, in sprinkling him, he gratifies those Rishis, the vital airs, who, when he (Agni) had been built up, made this his after-share. With sour curds, honey and ghee (he sprinkles): the significance of this has been explained.
2	1	14	, 'The gods of the gods, the worshipful of the worshipful,'--for they (the vital airs) are indeed the gods of (among) the gods, and the worshipful of the worshipful';--'who draw nigh unto the yearlong share,' for they do indeed draw near to this their year-long share;--'not eaters of oblations,--at this offering of sacrificial food,'--for the vital airs, indeed, are not eaters of oblations;--'may themselves drink of the honey and the ghee!'that is, 'should themselves drink of this honey and ghee.'
2	1	15	'The gods who attained godhead over the gods,'--for these gods have indeed attained a divine state over the gods; 'who are the forerunners of this holy work,'--the holy work is this fire-altar (and sacrifice), and they are the forerunners thereof;--'without whom no dwelling-place becometh pure;' for without the vital airs no dwelling-place becomes pure ;--'they are not on the backs of the sky and the earth,'--that is, 'they are neither in the sky nor on earth: whatever breathes therein they are.'
2	1	16	With two (verses) he sprinkles, two-footed is the Sacrificer, and the Sacrificer is Agni: as great as Agni is, as great as is his measure, with so much he thus sprinkles him.
2	1	17	He then descends again (from the altar), with , 'Givers of in-breathing, givers of off-breathing,'--for this Agni who has been built up is all these breathings; were he not to utter at this time this (declaration of) self-surrender, then that (Agni) would possess himself of those breathings of his (the Sacrificer's); but now that he gives utterance to this self-surrender, that (Agni) does not possess himself of those breathings of his;--'Givers of in-breathing, givers of off-breathing, givers of through-breathing, givers of lustre, givers of room,'--he thereby says, 'A giver of this thou art to me,'--'let thy darts burnothers than us! unto us be thou bright and propitious!'--as the text, so the meaning.
2	1	18	Having returned (to the hall-fire) he proceeds with the (forenoon performance of the) Pravargya  and Upasad ; and having performed the Pravargya and Upasad, he hands to him (the Sacrificer) the fast-food or semi-fast-food. He then (proceeds) with the (afternoon performance of the) Pravargya and Upasad, and having obtained the object for which he puts the (Pravargya-) cauldron on the fire, he sets out (the apparatus of) the Pravargya.
2	1	19	Let him set it out on an island; for, when heated, that (cauldron) is suffering pain; and were he to set it out on this (earth) its pain would enter this (earth); and were he to set it out on water, its pain would enter the water; but when he sets it out on an island, then it does not injure either the water or this (earth): in that he does not throw it into the water, it does not injure the water; and in that the water goes all round it--water being a means of soothing--it does not injure this earth;--let him therefore set it out on an island.
2	1	20	But let him rather set it out on the fire-altar;--for that fire-altar is these worlds, and the enclosing-stones are the waters;--so that when he sets it out on the fire-altar, he indeed sets it out on an island.
2	1	21	And, again, as to why he sets it out on the fire-altar;--that fire-altar is these worlds, and those Pravargya (vessels) are Agni (fire), Vâyu (wind), and Âditya (sun): hence, were he to set them out in any other place than the fire-altar, he would place those gods outside these worlds; but in that he sets themout on the fire-altar, he places those gods in these worlds.
2	1	22	And, again, as to why he sets it out on the fire-altar,--the Pravargya is the head of the sacrifice, and this built-up fire-altar is the body: hence were he to set it out in any other place than the fire-altar, he would place that head away from that (body), but in that he sets it out on the fire-altar, he, having put together that body of him (Agni), restores the head to it.
2	1	23	The first Pravargya (vessel) he sets out close to the naturally-perforated (brick);--the naturally-perforated one is the breath, and the Pravargya is the head, and this built-up Agni is the body: he thus connects and puts together the head and the body by means of (the channel of) the breath. Having set out the Pravargya as is the way of its setting out,--
2	2	1	Having returned to the (Gârhapatya ) in order to take forward the fire, he offers oblations, and puts on pieces of firewood. For now that Agni was about to go forward (to the fire-altar), the gods regaled him with food, both with oblations and pieces of firewood; and in like manner does this (Sacrificer), now that he (Agni) is about to go forward, regale him with food, both with oblations and pieces of firewood. He takes (ghee) in five ladlings: the meaning of this has been explained.
2	2	2	He then takes (ghee) in sixteen ladlings ,--Pragâpati consists of sixteen parts, and Pragâpati is Agni: he thus regales him with food proportionate to his body; and the food which is proportionate to the body satisfies and does no injury; but that which is excessive does injury, and that which is too little does not satisfy. He takes (the oblations) in the same offering-ladle, for one and the same (Agni) is he whom he regales therewith. With two (verses) addressed to Visvakarman he offers; for this Agni is Visvakarman (the all-worker): it is him he thereby gratifies. Three oblations he offers,--threefold is Agni: as great as Agni is, as great as is his measure, with so much food he thus regales him.
2	2	3	He then puts on the pieces of firewood: this is as if, after regaling some one, one were to attend upon him. They are of udumbara (ficus glomerata) wood; for the Udumbara is food and sap: with food and sap he thus regales him. They are fresh (green), for that part of trees which is fresh is uninjured and living: he thus regales him with what is uninjured and living in trees. They are soaked in ghee; for ghee is sacred to Agni: with his own portion, with his own sap he thus regales him. They remain the whole night in it, for there they become imbued with sap. Three pieces of wood he puts on,--threefold is Agni: as great as Agni is, as great as is his measure, with so much food he thus regales him.
2	2	4	And; again, as to why he offers those oblations;--now that he (Agni) was about to go forward,the gods restored (recruited) him beforehand with food, with these oblations; and in like manner does this (Sacrificer), now that he (Agni) is about to go forward, restore him beforehand with food, with these oblations.
2	2	5	He takes (ghee) in five ladlings, for fivefold divided is that vital air in the head,--the mind, speech, the breath, the eye, and the ear,--he thus lays that fivefold divided vital air into this head. , 'Agni, with sharp flame, (may destroy every demon! Agni gaineth wealth for us)' thus with a (verse) containing (the word) 'sharp': he therewith sharpens his head so as to become sharp.
2	2	6	He then takes (ghee) in sixteen ladlings: eight vital airs, and eight limbs ,--this (the symbolical) amount. He takes it in the same spoon, for, indeed, the vital airs and the limbs are in the same body. Separately  he offers: he thereby makes a distinction between the vital airs and the limbs. With two (verses) addressed to Visvakarman he offers: Visvakarman is this Agni, it is him he thus puts together. Three oblations he offers,--threefold is Agni: as great as Agni is, as great as is his measure, with so much food he thus restores him. With seventeen verses (he offers) ,--Pragâpati is seventeenfold, and Pragâpati is Agni: as great as Agni is, as great as is his measure, with so much he thus restores him. With (ghee) taken in twenty-one ladlings (he offers the two oblations),--there are twelve months, five seasons, these three worlds, and yonder sun as the twenty-first: this is the (symbolical) amount (or, correspondence).
2	2	7	And, again, as to why he puts the pieces of firewood on; the gods having set him up wholly and completely, now regaled him with this food, these pieces of firewood; and in like manner does this (Sacrificer), now that he has set him up wholly and completely, regale him with this food, these pieces of firewood. They are of udumbara wood, and fresh, and remain for a whole night (being) soaked in ghee: the significance of this has been explained. , 'Upwards lead thou him, O Agni! . . . Forward lead thou him, O Indra! . . . In whose house we make offering . . .,' as the text, so the meaning. Three pieces of firewood he puts on,--threefold is Agni: as great as Agni is, as great as is his measure, with so much food he thus regales him. Three oblations he offers,--that makes six: the significance of this has been explained.
2	3	1	He (the Adhvaryu) then gives orders (to his assistant, the Pratiprasthâtri); 'Lift the log ! hold up the underlayer!'--, 'Recite for Agni as he is taken forward!'--'Agnîdh, follow up with the single sword (-line)!'--'Brahman, mutter the Apratiratha (hymn)!'
2	3	2	For at that time, as the gods were about to come up in order to perform this sacrifice, the Asuras, the mischievous fiends, tried to smite them from the south, saying, 'Ye shall not sacrifice! ye shall not perform the sacrifice!'
2	3	3	The gods said to Indra, 'Thou art the highest and mightiest, and strongest of us: do thou hold those fiends in check!'--'Let the Brahman (n.) be my ally!' he said.--'So be it!' They made Brihaspati his ally, for Brihaspati is the Brahman (the priesthood); and having had the Asuras, the mischievous fiends, chased away in the south by Brihaspati and Indra, they spread this sacrifice in a place free from danger and devilry.
2	3	4	Now what the gods did then, that is done on this occasion. Those fiends, it is true, have now been chased away by the gods themselves, but when he does this, he does so thinking, 'I will do what the gods did;' and having had the Asuras, the mischievous fiends, chased away in the south by Indra and Brihaspati, he performs this sacrifice in a place free from danger and devilry.
2	3	5	As to that Indra, he is that Apratiratha (irresistible hymn); and as to that Brihaspati, he is the Brahman (priest) thus, when the Brahman mutters the Apratiratha (hymn) he (the Sacrificer), having the Asuras, the mischievous fiends, chased away in the south, by Indra and Brihaspati, performs this sacrifice in a place free from danger and devilry. This is why the Brahman mutters the Apratiratha .
2	3	6	'The swift (Indra), sharpening (his weapon), like a terrible bull,'--these are twelve suitable (verses) relating to Indra,--a year consists of twelve months, and Agni (the fire-altar) is the year: as great as Agni is, as great as is his measure, by so much he drives off the Asuras, the mischievous fiends, in the south. With trishtubh  (verses he does so),--the Trishtubh is the thunderbolt: by the thunderbolt he thus drives off the Asuras, the mischievous fiends, in the south. They amount to twenty-two Gâyatrîs , and thus they relate to Agni, for this is Agni's performance.
2	3	7	He then takes him up (in the form of a burning piece of firewood), with , 'Upwards may the All-gods bear thee, O Agni, by their thoughts! . . .' the meaning of this has been explained .
2	3	8	They then go forward, with , 'May the divine regions, the goddesses, protect the sacrifice!'--The gods and the Asuras, both of them sprung from Pragâpati, were contending for the regions, and the gods wrested the regions from the Asuras; and in like manner does the Sacrificer now wrest the regions from his hateful rival. 'Divine' he says, and thereby makes them divine for himself;--'may the goddesses protect the sacrifice,' that is, 'may the goddesses protect this sacrifice!'--'keeping off want and ill-will,'--want is hunger: thus, 'keeping off hunger;'--'grantingto the lord of the sacrifice a share in wealth-affluence,' that is, 'granting to the lord of the sacrifice a share in wealth and in affluence;' 'may the sacrifice be founded on wealth-affluence!'--that is, 'may the sacrifice be founded on wealth and affluence!'
2	3	9	'Glorifying on the kindled fire,'--the glorifying one is the Sacrificer;--'the hymn-winged,'--for hymns are his wings;--'taken,'--that is, 'held;'--'praiseworthy,'--that is, 'worthy of worship;'--'(when) they sacrificed, encircling the heated cauldron,'--for they did sacrifice, whilst encircling the heated (Pravargya) cauldron; 'when the gods offered the sacrifice with food,'--for the gods did offer this sacrifice with food.
2	3	10	'To the divine, fostering upholder,'--for he, Agni, is the divine upholder, the most fostering;--'he, the approacher of gods, the well-disposed, of a hundred draughts,'--for he is indeed an approacher of the gods, and well-disposed, and possessed of a hundred draughts;--'encircling, the gods drew nigh unto the sacrifice,'--for encircling him (Agni), the gods drew nigh to the sacrifice;--'the gods stood ready to perform the cult unto the gods,'--the cult, doubtless, is the sacrifice, thus, 'the gods stood ready to perform the sacrifice to the gods.'
2	3	11	'The welcome oblation slaughtered by the slaughterer  to sacrifice;'--that is, 'wished-for, much wished-for;'--'where the fourth sacrifice goeth to the offering,'--the Adhvaryu first mutters the formulas, the Hotri afterwards recitesthe verses, the Brahman mutters the Apratiratha (hymn) on the south side; this (set of verses), then, is the fourth sacrifice;--'may the prayers, the blessings favour us !'--that is, 'may both prayers and blessings favour us!'
2	3	12	'The sun-rayed, golden-haired Savitri ever lifted up  the light in front,'--this Agni, doubtless, is yonder sun, and that sun-rayed, golden-haired Savitri in front ever lifts up that light;--'at his behest Pûshan goeth, the wise,'--Pûshan, doubtless, means cattle, and they indeed start forth at his (Agni-Sûrya's) behest;--'viewing all beings as their guardian,'--for he indeed views everything here, and he is the protector of all this world.
2	3	13	Now, the gods thereby (viz. by these five verses) wrested from the Asuras the five regions which are on this side of yonder sun, and then ascended them; and so does the Sacrificer now wrest them from his hateful rival, and then ascend them. And by means of them the gods reached this place, and in like manner does this (Sacrificer) by means of them reach this place .
2	3	14	He then sets up a variegated stone;--thevariegated stone, doubtless, is yonder sun: it is thus yonder sun that is set up. It is variegated, for by means of its rays that disk is variegated. He sets it up between the Âhavanîya and the Gârhapatya; for the Gârhapatya is this (terrestrial) world, and the Âhavanîya is the sky: he thus places him (the sun) between these two worlds, whence he shines between these two worlds.
2	3	15	On the Âgnîdhra range  (he places it), for the Âgnîdhra's fire-shed is the air; he thus places it in the air, whence that (sun) has the air for his seat. Halfway (between the two fires he places it); for that (sun) is halfway from this (earth).
2	3	16	This (stone) is the breath,--he thus puts the breath into the body; and it is the vital power,--he thus puts vital power into the body; it is food, for it is vital power, and vital power is indeed food. It is a stone, for a stone is firm: he thus makes the vital power firm. It is variegated, for food is variegated (varied).
2	3	17	He sets it up , 'Measuring he keeps in the middle of the sky,'--for that (sun) indeed keeps measuring in the middle of the sky;--'filling the two worlds and the air,' for even in rising he fills these (three) worlds, 'he scans the all-reaching, the butter-reaching,'--he thereby means the offering-ladles and the offering-grounds;--'between the front and back lights,'--that is, between this world and that one; or that (fire-altar) which is here at this moment being built, and that which was there built at first.
